cutoff_year,concept_u,concept_v,u_type,v_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,dprev,future_edge_label,future_example_title,future_window,ml_score,graph_score,hybrid_score
2022,Fe2+/Fe3+ solvation redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,7,4,0,0,7,4,1,0.31066746727980593,28,2,0.007725580385946679,1,0,1,0,0,2,0,,2023-2026,0.398569100624283,0.7765374331550803,0.38582887700534757
2022,Fe2+/Fe3+ solvation redox chemistry,redox entropy tuning,redox_chemistry,solvation_entropy,7,11,0,0,7,11,3,1.1187432044579857,77,2,0.09763510862700091,1,0,1,0,0,2,1,Configurational entropy change-driven enhancement of thermoelectric performance in PVA-based hydrogel thermogalvanic cells,2023-2026,0.48294969203890253,1.5015374331550801,0.658288770053476
2022,Fe2+/Fe3+ solvation redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,7,5,0,0,7,5,2,0.6636235911445671,35,2,0.01359113752239646,1,0,1,0,0,2,1,High thermoelectric conversion through an optimal contribution of electronic carriers in polymeric mixed ionic-electronic conducting films,2023-2026,0.399427313575763,1.0219251336898396,0.4409090909090909
2022,Fe2+/Fe3+ solvation redox chemistry,thermal charging redox storage,redox_chemistry,device_function,7,12,0,0,7,12,2,0.6636235911445671,84,2,0.0789736182526593,1,0,1,0,0,2,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2023-2026,0.4553899043627387,1.4064171122994653,0.5942513368983957
2022,Fe2+/Fe3+ solvation redox chemistry,thermoresponsive micellization p/n conversion,redox_chemistry,phase_or_species_transition,7,2,0,0,7,2,1,0.4170323914242463,14,2,0.04246122470153265,1,0,1,0,0,2,0,,2023-2026,0.4215448377865333,0.7102941176470589,0.40360962566844916
2022,anti-freezing organohydrogel design,carbon-electrode redox interface,gel_microstructure,electrode_interface,13,3,0,0,13,3,0,0.0,39,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.49194595820440434,0.6718582887700535,0.48208556149732623
2022,anti-freezing organohydrogel design,cation/anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,13,4,0,0,13,4,2,0.7276998587040522,52,2,0.0,1,0,1,0,0,2,1,Thermal potential induced redox reaction enabled ionic thermoelectric generator,2023-2026,0.535406683987951,1.191577540106952,0.6717914438502675
2022,anti-freezing organohydrogel design,cellulose nanofiber scaffold,gel_microstructure,gel_microstructure,13,12,0,0,13,12,5,1.9018284405365966,156,2,0.009133776955558436,0,0,1,0,0,2,1,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors",2023-2026,0.6389428781261658,1.7044786096256683,0.9328877005347593
2022,anti-freezing organohydrogel design,charge-transfer resistance engineering,gel_microstructure,electrode_interface,13,8,0,0,13,8,2,0.8245658096495567,104,2,0.022628287359723605,1,0,1,0,0,2,1,Thermal potential induced redox reaction enabled ionic thermoelectric generator,2023-2026,0.6782507735814794,1.4788770053475935,0.9133689839572192
2022,anti-freezing organohydrogel design,convection-resolved resistance decomposition,gel_microstructure,transport_mechanism,13,2,0,0,13,2,0,0.0,26,3,0.013080585283992403,1,0,1,0,0,3,0,,2023-2026,0.431952558799416,0.5552807486631016,0.3734625668449198
2022,anti-freezing organohydrogel design,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,13,9,0,0,13,9,4,1.7727586339225592,117,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.6161109695027138,1.6162433155080214,0.8796791443850267
2022,anti-freezing organohydrogel design,high-entropy redox/ion coupling,gel_microstructure,solvation_entropy,13,1,0,0,13,1,0,0.0,13,3,0.017855923111514082,1,0,1,0,0,3,1,Multicomponent Synergistic Optimization of Thermoelectric Properties in PVDF-HFP Ionogels,2023-2026,0.4805021090446901,0.391644385026738,0.393048128342246
2022,anti-freezing organohydrogel design,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,13,7,0,0,13,7,1,0.31066746727980593,91,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5745907543655457,1.2080882352941178,0.7240641711229947
2022,anti-freezing organohydrogel design,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,13,6,0,0,13,6,3,1.0823664447305057,78,2,0.0,1,0,1,0,0,2,1,Impact of halide anions on ionic transport and thermoelectric properties of polyvinyl alcohol-based eutectogel,2023-2026,0.65276018116236,1.4281417112299466,0.8798128342245989
2022,anti-freezing organohydrogel design,ion-pair complexation control,gel_microstructure,solvation_entropy,13,11,0,0,13,11,4,1.6612898959346531,143,2,0.0,1,0,1,0,0,2,1,Liquid thermoelectric conversion devices composed of several organic solvents,2023-2026,0.6038597758589126,1.6490641711229947,0.8643048128342247
2022,anti-freezing organohydrogel design,microfluidic redox-solvation thermocell,gel_microstructure,device_function,13,1,0,0,13,1,1,0.5138983423697507,13,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5164796600658532,0.6421791443850268,0.5144385026737968
2022,anti-freezing organohydrogel design,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,13,5,0,0,13,5,3,1.0969692317729072,65,2,0.00943088677579926,1,0,1,0,0,2,1,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,2023-2026,0.6277868077503492,1.389639037433155,0.8417112299465241
2022,anti-freezing organohydrogel design,organic redox molecular design,gel_microstructure,redox_chemistry,13,7,0,0,13,7,3,1.2269954140314012,91,2,0.28898829324905295,1,0,1,0,0,2,1,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels,2023-2026,0.5914336876430915,1.6038770053475937,0.8411764705882352
2022,anti-freezing organohydrogel design,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,13,12,0,0,13,12,6,2.480751891740744,156,2,0.0,1,0,1,0,0,2,1,Anti-freezing hydrogel thermocells with confined microcrystallization for enhanced low-grade heat harvest,2023-2026,0.6251966943203036,1.6910427807486632,0.9049465240641712
2022,anti-freezing organohydrogel design,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,13,4,0,0,13,4,2,0.679936840348661,52,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5450106151006167,1.1705213903743317,0.678475935828877
2022,anti-freezing organohydrogel design,redox entropy tuning,gel_microstructure,solvation_entropy,13,11,0,0,13,11,4,1.7727586339225592,143,2,0.025820219803329627,1,0,1,0,0,2,0,,2023-2026,0.6649779092731802,1.6988636363636362,0.9441176470588235
2022,anti-freezing organohydrogel design,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,13,5,0,0,13,5,3,1.130129463085897,65,2,0.015916314087222543,1,0,1,0,0,2,1,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,2023-2026,0.6335807394448589,1.4093582887700535,0.857620320855615
2022,anti-freezing organohydrogel design,thermoresponsive micellization p/n conversion,gel_microstructure,phase_or_species_transition,13,2,0,0,13,2,0,0.0,26,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.5472720303594851,0.5234625668449198,0.5304812834224599
2022,carbon-electrode redox interface,cation/anion thermodiffusion asymmetry,electrode_interface,transport_mechanism,3,4,0,0,3,4,1,0.35295612386476116,12,2,0.01179154606270562,1,0,1,0,0,2,0,,2023-2026,0.4846227778437845,0.5945187165775402,0.4485294117647059
2022,carbon-electrode redox interface,cellulose nanofiber scaffold,electrode_interface,gel_microstructure,3,12,0,0,3,12,0,0.0,36,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.4778277850938227,0.661163101604278,0.4536764705882353
2022,carbon-electrode redox interface,chaotropic polymer-water disruption,electrode_interface,gel_microstructure,3,7,0,0,3,7,1,0.35295612386476116,21,2,0.012150537147687601,1,0,1,0,0,2,0,,2023-2026,0.4399698970260312,0.7287433155080214,0.43355614973262036
2022,carbon-electrode redox interface,charge-transfer resistance engineering,electrode_interface,electrode_interface,3,8,0,0,3,8,1,0.35295612386476116,24,2,0.012477371993548161,0,0,1,0,0,2,0,,2023-2026,0.43530049091547796,0.7627005347593583,0.4334224598930482
2022,carbon-electrode redox interface,deep-eutectic eutogel electrolyte,electrode_interface,material_system,3,4,0,0,3,4,0,0.0,12,3,0.07287618150602702,1,0,1,0,0,3,0,,2023-2026,0.5225253731714326,0.4026069518716578,0.47500000000000003
2022,carbon-electrode redox interface,dynamic crosslinked gel network,electrode_interface,gel_microstructure,3,12,0,0,3,12,1,0.35295612386476116,36,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.565273548311862,0.8963903743315508,0.6465240641711231
2022,carbon-electrode redox interface,electrochemical refrigeration thermocell,electrode_interface,device_function,3,7,0,0,3,7,0,0.0,21,3,0.06881740869188596,1,0,1,0,0,3,0,,2023-2026,0.33130673636459673,0.533355614973262,0.2517379679144385
2022,carbon-electrode redox interface,ferri/ferrocyanide redox chemistry,electrode_interface,redox_chemistry,3,9,0,0,3,9,1,0.35295612386476116,27,2,0.06778494178873969,1,0,1,0,0,2,0,,2023-2026,0.33513887927035385,0.8316844919786097,0.32820855614973266
2022,carbon-electrode redox interface,gel-confined redox transport,electrode_interface,gel_microstructure,3,10,0,0,3,10,0,0.0,30,3,0.07879388544339556,1,0,1,0,0,3,0,,2023-2026,0.3000020188653999,0.6592914438502674,0.24371657754010695
2022,carbon-electrode redox interface,hierarchical porous electrode interface,electrode_interface,electrode_interface,3,7,0,0,3,7,0,0.0,21,3,0.445349157707152,0,0,1,0,0,3,0,,2023-2026,0.28046102807174306,0.5526069518716578,0.1894385026737968
2022,carbon-electrode redox interface,high-entropy redox/ion coupling,electrode_interface,solvation_entropy,3,1,0,0,3,1,1,0.35295612386476116,3,2,0.051738009041934103,1,0,1,0,0,2,0,,2023-2026,0.403288362907704,0.418048128342246,0.31564171122994655
2022,carbon-electrode redox interface,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,3,6,0,0,3,6,0,0.0,18,3,0.06536569688654194,1,0,1,0,0,3,0,,2023-2026,0.36453796151904333,0.4905748663101604,0.2736631016042781
2022,carbon-electrode redox interface,ion-pair complexation control,electrode_interface,solvation_entropy,3,11,0,0,3,11,1,0.35295612386476116,33,2,0.013004682489916257,1,0,1,0,0,2,0,,2023-2026,0.3428417394710499,0.8717914438502674,0.3462566844919786
2022,carbon-electrode redox interface,ion-selectivity membrane transport,electrode_interface,transport_mechanism,3,15,0,0,3,15,0,0.0,45,3,0.04066897959519287,1,0,1,0,0,3,0,,2023-2026,0.2816595888792163,0.7809491978609626,0.2529411764705882
2022,carbon-electrode redox interface,moisture-gradient ion transport,electrode_interface,transport_mechanism,3,11,0,0,3,11,1,0.35295612386476116,33,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.564032992288485,0.8402406417112299,0.6280748663101605
2022,carbon-electrode redox interface,nanochannel-confined ion transport,electrode_interface,transport_mechanism,3,5,0,0,3,5,0,0.0,15,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.4127386357934588,0.3977941176470588,0.3201871657754011
2022,carbon-electrode redox interface,organic redox molecular design,electrode_interface,redox_chemistry,3,7,0,0,3,7,1,0.5138983423697507,21,2,0.07539369102882716,1,0,1,0,0,2,0,,2023-2026,0.5143397272703989,0.824264705882353,0.551336898395722
2022,carbon-electrode redox interface,phase-transition entropy amplification,electrode_interface,phase_or_species_transition,3,12,0,0,3,12,1,0.5138983423697507,36,2,0.003757938075187028,1,0,1,0,0,2,1,Cu 2 Se@C thin film with three-dimensional braided structure as a cathode material for enhanced Cu 2+storage,2023-2026,0.22935675081152385,0.9614304812834226,0.23462566844919786
2022,carbon-electrode redox interface,quasi-solid granular electrolyte matrix,electrode_interface,material_system,3,4,0,0,3,4,0,0.0,12,3,0.06339160845900134,1,0,1,0,0,3,0,,2023-2026,0.4744220452372961,0.39618983957219256,0.38529411764705884
2022,carbon-electrode redox interface,redox entropy tuning,electrode_interface,solvation_entropy,3,11,0,0,3,11,2,0.8668544662345119,33,2,0.10306789889749014,1,0,1,0,0,2,0,,2023-2026,0.3511751452644024,1.1060160427807486,0.4093582887700534
2022,carbon-electrode redox interface,selective solvation entropy engineering,electrode_interface,solvation_entropy,3,5,0,0,3,5,1,0.35295612386476116,15,2,0.036661984055417575,1,0,1,0,0,2,0,,2023-2026,0.35492364794727926,0.6881016042780749,0.31550802139037437
2022,carbon-electrode redox interface,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,3,5,0,0,3,5,1,0.35295612386476116,15,2,0.10501459129596015,1,0,1,0,0,2,0,,2023-2026,0.3838695686790746,0.7124331550802139,0.35414438502673795
2022,carbon-electrode redox interface,thermal charging redox storage,electrode_interface,device_function,3,12,0,0,3,12,1,0.35295612386476116,36,2,0.07003559842053529,1,0,1,0,0,2,1,Photothermal conversion-enhanced thermoelectric generators combined with supercapacitors: An efficacious approach to integrated power generation and storage,2023-2026,0.3362862664822578,0.9677807486631016,0.3598930481283423
2022,carbon-electrode redox interface,thermoresponsive micellization p/n conversion,electrode_interface,phase_or_species_transition,3,2,0,0,3,2,0,0.0,6,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.2626795680592919,0.1785427807486631,0.08475935828877004
2022,cation/anion thermodiffusion asymmetry,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,4,12,0,0,4,12,2,0.7276998587040522,48,2,0.0,1,0,1,0,0,2,1,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,2023-2026,0.6017626380377384,1.1340909090909093,0.7504010695187167
2022,cation/anion thermodiffusion asymmetry,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,4,7,0,0,4,7,2,0.7699885152890075,28,2,0.022549422840781336,1,0,1,0,0,2,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2023-2026,0.6077691168523586,0.9981283422459892,0.7290106951871658
2022,cation/anion thermodiffusion asymmetry,charge-transfer resistance engineering,transport_mechanism,electrode_interface,4,8,0,0,4,8,2,0.6636235911445671,32,2,0.0,1,0,1,0,0,2,1,Thermal potential induced redox reaction enabled ionic thermoelectric generator,2023-2026,0.6779630323808878,0.9561497326203209,0.7881016042780749
2022,cation/anion thermodiffusion asymmetry,convection-resolved resistance decomposition,transport_mechanism,transport_mechanism,4,2,0,0,4,2,1,0.35295612386476116,8,2,0.03232988521628242,0,0,1,0,0,2,0,,2023-2026,0.23254316387138824,0.5268716577540107,0.13516042780748663
2022,cation/anion thermodiffusion asymmetry,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,4,4,0,0,4,4,1,0.4170323914242463,16,2,0.0,1,0,1,0,0,2,1,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,2023-2026,0.5352616889562106,0.6907754010695186,0.5614973262032086
2022,cation/anion thermodiffusion asymmetry,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,4,12,0,0,4,12,2,0.6636235911445671,48,2,0.0,1,0,1,0,0,2,1,Advanced N-Type Ionic Thermoelectric Cells Featuring Bidirectional Cationic Anchoring Strategy and REDOX Electrode,2023-2026,0.6373299050200285,1.1032085561497327,0.8020053475935829
2022,cation/anion thermodiffusion asymmetry,electrochemical refrigeration thermocell,transport_mechanism,device_function,4,7,0,0,4,7,2,0.7276998587040522,28,2,0.1173497004460561,1,0,1,0,0,2,0,,2023-2026,0.5202579733773721,1.023663101604278,0.6113636363636363
2022,cation/anion thermodiffusion asymmetry,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,4,9,0,0,4,9,3,1.0806559825688133,36,2,0.030727200776036096,1,0,1,0,0,2,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2023-2026,0.5146190453018591,1.188903743315508,0.6326203208556149
2022,cation/anion thermodiffusion asymmetry,gel-confined redox transport,transport_mechanism,gel_microstructure,4,10,0,0,4,10,2,0.7276998587040522,40,2,0.0,1,0,1,0,0,2,1,Phase transition driven tough hydrogel ionic thermoelectric cell with giant thermopower,2023-2026,0.5794990066163166,1.0712566844919786,0.705614973262032
2022,cation/anion thermodiffusion asymmetry,hierarchical porous electrode interface,transport_mechanism,electrode_interface,4,7,0,0,4,7,1,0.31066746727980593,28,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5447838677037145,0.754879679144385,0.5897058823529412
2022,cation/anion thermodiffusion asymmetry,high-entropy redox/ion coupling,transport_mechanism,solvation_entropy,4,1,0,0,4,1,1,0.35295612386476116,4,2,0.01953481887670138,1,0,1,0,0,2,1,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2023-2026,0.2766023990091493,0.40949197860962566,0.1554812834224599
2022,cation/anion thermodiffusion asymmetry,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,4,7,0,0,4,7,3,1.0806559825688133,28,2,0.02626165102213825,1,0,1,0,0,2,0,,2023-2026,0.6717972530087307,1.0774064171122995,0.8118983957219252
2022,cation/anion thermodiffusion asymmetry,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,4,6,0,0,4,6,1,0.31066746727980593,24,2,0.04114139727400633,1,0,1,0,0,2,0,,2023-2026,0.30180466137688766,0.7559491978609626,0.27606951871657753
2022,cation/anion thermodiffusion asymmetry,ion-dipole interaction transport,transport_mechanism,transport_mechanism,4,1,0,0,4,1,0,0.0,4,3,0.03480038027948842,0,0,1,0,0,3,1,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,2023-2026,0.19109633860183778,0.18950534759358287,0.022459893048128343
2022,cation/anion thermodiffusion asymmetry,ion-pair complexation control,transport_mechanism,solvation_entropy,4,11,0,0,4,11,2,0.6636235911445671,44,2,0.0496161285803645,1,0,1,0,0,2,1,Advanced N-Type Ionic Thermoelectric Cells Featuring Bidirectional Cationic Anchoring Strategy and REDOX Electrode,2023-2026,0.34085732963750814,1.1307486631016042,0.40360962566844916
2022,cation/anion thermodiffusion asymmetry,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,4,15,0,0,4,15,2,0.7276998587040522,60,2,0.007180054748931302,0,0,1,0,0,2,1,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,2023-2026,0.376287186429985,1.2616310160427808,0.46350267379679144
2022,cation/anion thermodiffusion asymmetry,microfluidic redox-solvation thermocell,transport_mechanism,device_function,4,1,0,0,4,1,0,0.0,4,3,0.11793686080013273,1,0,1,0,0,3,0,,2023-2026,0.368584331873791,0.21677807486631012,0.22366310160427808
2022,cation/anion thermodiffusion asymmetry,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,4,5,0,0,4,5,2,0.7276998587040522,20,2,0.018586814691040697,0,0,1,0,0,2,1,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,2023-2026,0.5246158594195676,0.8696524064171123,0.5851604278074867
2022,cation/anion thermodiffusion asymmetry,organic redox molecular design,transport_mechanism,redox_chemistry,4,7,0,0,4,7,2,0.7276998587040522,28,2,0.010190964511278957,1,0,1,0,0,2,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2023-2026,0.5661473598733068,0.9701871657754011,0.663235294117647
2022,cation/anion thermodiffusion asymmetry,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,4,12,0,0,4,12,3,1.1447322501282986,48,2,0.09350678481165435,1,0,1,0,0,2,1,Phase transition driven tough hydrogel ionic thermoelectric cell with giant thermopower,2023-2026,0.3867176465550162,1.3248663101604277,0.4905080213903743
2022,cation/anion thermodiffusion asymmetry,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,4,4,0,0,4,4,1,0.31066746727980593,16,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.4855901031484434,0.6145053475935829,0.45401069518716586
2022,cation/anion thermodiffusion asymmetry,selective solvation entropy engineering,transport_mechanism,solvation_entropy,4,5,0,0,4,5,1,0.35295612386476116,20,2,0.040648525568998554,1,0,1,0,0,2,0,,2023-2026,0.2524284847247177,0.7338235294117648,0.20508021390374329
2022,cation/anion thermodiffusion asymmetry,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,4,5,0,0,4,5,3,1.0806559825688133,20,2,0.00685501268952618,0,0,1,0,0,2,1,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,2023-2026,0.49151692648930206,0.9391711229946524,0.54024064171123
