cutoff_year,concept_u,concept_v,u_type,v_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,dprev,future_edge_label,future_example_title,future_window,ml_score,graph_score,hybrid_score
2022,conductivity in,transport in,material_system,material_system,40,40,0,0,40,40,8,2.408882245191081,1600,2,0.11178855685669475,0,0,1,0,0,2,0,,2023-2026,0.4681074660037111,1.7848530000000002,0.9831300000000001
2022,mixed electronic-ionic conductor,mixed ionic-electronic,material_system,material_system,12,39,0,0,12,39,6,2.4165296690283022,468,2,0.6006689330401745,0,0,1,0,0,2,0,,2023-2026,0.3550008502284302,1.7668519999999996,0.937066
2022,pedot:pss film,pedot:pss films,material_system,material_system,8,24,0,0,8,24,5,1.5633024070987507,192,2,0.8085331589179352,0,0,1,0,0,2,0,,2023-2026,0.3729893846216085,1.628803,0.9378519999999999
2022,pedot:pss films,pedot:pss treated,material_system,material_system,24,14,0,0,24,14,6,1.9029256789938591,336,2,0.5520816669786296,0,0,1,0,0,2,0,,2023-2026,0.3691953134965368,1.7281279999999999,0.9465199999999999
2022,of pedot:pss,pedot:pss films post-treated,material_system,material_system,25,14,0,0,25,14,6,1.8905018833555847,350,2,0.5166609367872957,0,0,1,0,0,2,0,,2023-2026,0.36894277768824163,1.732945,0.9464159999999999
2022,in pedot:pss,moisture-gradient ion transport,material_system,transport_mechanism,19,55,0,0,19,55,8,2.624207055112162,1045,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5488139913869235,1.714309,0.9902259999999999
2022,lowers lattice thermal conductivity,reduces lattice thermal conductivity,material_system,material_system,14,10,0,0,14,10,5,1.9484202711411416,140,2,0.6860073335167862,0,0,1,0,0,2,0,,2023-2026,0.3393145868831836,1.553119,0.898988
2022,electronic-ionic conductor,mixed ionic-electronic,material_system,material_system,12,39,0,0,12,39,6,2.4165296690283022,468,2,0.4237552154994282,0,0,1,0,0,2,0,,2023-2026,0.35387446002578016,1.7636679999999998,0.9360140000000001
2022,in the superionic,superionic conductors,material_system,material_system,7,19,0,0,7,19,5,1.4193398838847449,133,2,0.6267629994530753,0,0,1,0,0,2,0,,2023-2026,0.34024178377155695,1.5396720000000002,0.89771
2022,of superionic conductors,superionic conductor,material_system,material_system,12,11,0,0,12,11,4,1.1909039207246666,132,2,0.8444359489509535,0,0,1,0,0,2,0,,2023-2026,0.34135067318342116,1.5334099999999997,0.898126
2022,electrical conductivity,ultralow thermal conductivity,material_system,material_system,59,21,0,0,59,21,6,1.7505897920554128,1239,2,0.32924107436882555,0,0,1,0,0,2,0,,2023-2026,0.35082298581937776,1.7985289999999998,0.93388
2022,lattice thermal conductivity,reduces thermal conductivity,material_system,material_system,52,9,0,0,52,9,5,2.05229605924856,468,2,0.5716116556132667,0,0,1,0,0,2,0,,2023-2026,0.3476225272448514,1.7654400000000001,0.9301579999999999
2022,in the superionic,of superionic,material_system,material_system,7,19,0,0,7,19,4,1.148254853202928,133,2,0.8165199503757213,0,0,1,0,0,2,0,,2023-2026,0.3474877199710467,1.535835,0.905472
2022,electrical conduction,phase-transition entropy amplification,material_system,phase_or_species_transition,9,70,0,0,9,70,7,2.427441534873736,630,2,0.055194939845617214,1,0,1,0,0,2,0,,2023-2026,0.5388306546165668,1.74382,0.991206
2022,charge transport,transport properties of,material_system,material_system,16,34,0,0,16,34,6,2.098632652172902,544,2,0.30455236332614355,0,0,1,0,0,2,0,,2023-2026,0.3875191528993873,1.772495,0.9586319999999999
2022,mixed ion-electron,mixed ionic-electronic,material_system,material_system,11,39,0,0,11,39,5,1.9118779210862735,429,2,0.546698916964488,0,0,1,0,0,2,0,,2023-2026,0.3533728270774994,1.75863,0.935446
2022,of pedot:pss films,pedot:pss film,material_system,material_system,12,8,0,0,12,8,4,1.3137598924695388,96,2,0.789283194510456,0,0,1,0,0,2,0,,2023-2026,0.33468575404472783,1.4416949999999997,0.872398
2022,carrier concentration,conductivity of,material_system,material_system,38,25,0,0,38,25,7,2.653237573298067,950,2,0.031494918835313274,0,0,1,0,0,2,0,,2023-2026,0.35655972704040784,1.74516,0.9377660000000001
2022,carrier concentration,conductivity in,material_system,material_system,38,40,0,0,38,40,7,2.369725109807532,1520,2,0.03130069830661027,0,0,1,0,0,2,0,,2023-2026,0.458060552700791,1.75178,0.9803139999999999
2022,doping increases carrier concentration,doping raises carrier concentration,material_system,material_system,6,6,0,0,6,6,4,1.476185271292813,36,2,0.7706561907951215,0,0,1,0,0,2,0,,2023-2026,0.338467407555739,1.115904,0.80165
2022,electrical conductivity,thermal charging redox storage,material_system,device_function,59,45,0,0,59,45,7,2.1962532041744987,2655,2,0.008749959711523793,1,0,1,0,0,2,0,,2023-2026,0.3549882097071943,1.739046,0.9362980000000001
2022,of superionic,superionic conductor,material_system,material_system,19,11,0,0,19,11,4,1.1909039207246666,209,2,0.7597846112340769,0,0,1,0,0,2,0,,2023-2026,0.3950770138859267,1.6445539999999998,0.952296
2022,characterization of,moisture-gradient ion transport,material_system,transport_mechanism,24,55,0,0,24,55,7,2.637423298765293,1320,2,0.007397035620123408,1,0,1,0,0,2,0,,2023-2026,0.4836738388083437,1.734876,0.9845659999999999
2022,deep eutectic solvents,moisture-gradient ion transport,material_system,transport_mechanism,10,55,0,0,10,55,7,2.3623584986539887,550,2,0.005772674932248846,1,0,1,0,0,2,1,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,2023-2026,0.3893884117627907,1.707424,0.956432
2022,in superionic,phase transition,material_system,phase_or_species_transition,23,29,0,0,23,29,7,2.5548271481492595,667,2,0.0044896972792142715,1,0,1,0,0,2,0,,2023-2026,0.4636700200634258,1.715606,0.979794
2022,mixed ionic-electronic,n-p transition,material_system,material_system,39,12,0,0,39,12,7,2.76020647598108,468,2,0.0035341943046395645,0,0,1,0,0,2,0,,2023-2026,0.35331503909327205,1.6912099999999999,0.930832
2022,cu2se superionic conductor,superionic phase,material_system,material_system,7,29,0,0,7,29,5,1.6140278080978188,203,2,0.5035118370989269,0,0,1,0,0,2,0,,2023-2026,0.3404746282209081,1.642739,0.911448
2022,ferri/ferrocyanide redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,32,70,0,0,32,70,7,2.5348354417098276,2240,2,0.0,1,0,1,0,0,2,1,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,2023-2026,0.5538516187076392,1.721412,0.991226
2022,conductivity minimum,n-p transition,material_system,material_system,10,12,0,0,10,12,7,2.9860114222396046,120,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.31411487053586873,1.429006,0.849648
2022,of pedot:pss,pedot:pss conductivity,material_system,material_system,25,9,0,0,25,9,4,1.534408470126619,225,2,0.732600822048628,0,0,1,0,0,2,0,,2023-2026,0.34395771787576235,1.662085,0.9178219999999999
2022,imidazolium ionic liquids,liquids of,material_system,material_system,15,12,0,0,15,12,5,1.7778838564090957,180,2,0.4627494466302427,0,0,1,0,0,2,0,,2023-2026,0.39278475776067817,1.6134320000000002,0.9471719999999999
2022,phase transition,transport in,phase_or_species_transition,material_system,29,40,0,0,29,40,6,2.003899053349099,1160,2,0.20848339118261044,1,0,1,0,0,2,0,,2023-2026,0.6177949248615018,1.7924009999999997,0.99689
2022,mixed conduction,mixed ionic electronic,material_system,material_system,13,7,0,0,13,7,5,1.9464065929795902,91,2,0.41060668677927864,0,0,1,0,0,2,0,,2023-2026,0.32693807017278764,1.429962,0.861704
2022,mixed ionic-electronic conductor,mixed ionic-electronic conductors,material_system,material_system,12,10,0,0,12,10,3,1.176728008030428,120,2,0.9060249716784742,0,0,1,0,0,2,0,,2023-2026,0.33181230053275185,1.506927,0.882654
2022,lower lattice thermal conductivity,lowers lattice thermal conductivity,material_system,material_system,6,14,0,0,6,14,3,0.8934392730279888,84,2,0.9009486715210835,0,0,1,0,0,2,0,,2023-2026,0.47127295675748926,1.388658,0.9303760000000001
2022,electrical conductivity,superionic conductors,material_system,material_system,59,19,0,0,59,19,6,1.8536343657879966,1121,2,0.13571260867924156,0,0,1,0,0,2,0,,2023-2026,0.34514799702000404,1.7843269999999998,0.927592
2022,pedot:pss films,pedot:pss thin films,material_system,material_system,24,34,0,0,24,34,3,1.0292139208648656,816,2,0.8858088150410794,0,0,1,0,0,2,0,,2023-2026,0.40846846315468177,1.782897,0.968708
2022,ionic-electronic conductor,ionic-electronic conductors,material_system,material_system,12,10,0,0,12,10,3,1.176728008030428,120,2,0.885171377090157,0,0,1,0,0,2,0,,2023-2026,0.33947272795452876,1.5068789999999999,0.8912059999999999
2022,conduction in,transport in,material_system,material_system,14,40,0,0,14,40,6,1.9196874300472602,560,2,0.1266586946710471,0,0,1,0,0,2,0,,2023-2026,0.38586952545906417,1.760415,0.957524
2022,electrical conductivity,electronic conductivity,material_system,material_system,59,9,0,0,59,9,4,1.0563588000524584,531,2,0.626426155177233,0,0,1,0,0,2,0,,2023-2026,0.34834220069357813,1.7667449999999998,0.93076
2022,superionic conductor,superionic phase,material_system,material_system,11,29,0,0,11,29,4,1.1909039207246666,319,2,0.6215697610760987,0,0,1,0,0,2,0,,2023-2026,0.3392624251041373,1.7149659999999998,0.918352
2022,doping raises carrier concentration,increases carrier concentration,material_system,material_system,6,6,0,0,6,6,4,1.476185271292813,36,2,0.6187113431681872,0,0,1,0,0,2,0,,2023-2026,0.34045019425265804,1.114996,0.804084
2022,in the superionic,of superionic conductors,material_system,material_system,7,12,0,0,7,12,4,1.148254853202928,84,2,0.6153876390514935,0,0,1,0,0,2,0,,2023-2026,0.33436458175765327,1.399267,0.86359
2022,lower thermal conductivity,lowers thermal conductivity,material_system,material_system,10,10,0,0,10,10,3,1.182819472017471,100,2,0.8599388191334076,0,0,1,0,0,2,0,,2023-2026,0.37513668892296353,1.452982,0.911456
2022,charge transport,of transport,material_system,material_system,16,22,0,0,16,22,4,1.3419769888535473,352,2,0.6031715135809848,0,0,1,0,0,2,0,,2023-2026,0.4041986484171075,1.7314489999999998,0.9656119999999999
2022,conduction in,conductivity in,material_system,material_system,14,40,0,0,14,40,4,1.4184852776247583,560,2,0.5910183305390181,0,0,1,0,0,2,0,,2023-2026,0.34343391527798467,1.7772459999999999,0.925414
2022,carrier concentration,phase-transition entropy amplification,material_system,phase_or_species_transition,38,70,0,0,38,70,6,2.0954657719652294,2660,2,0.07803655925576658,1,0,1,0,0,2,0,,2023-2026,0.7555781292629424,1.7756009999999998,0.998872
2022,electrical conductivity,soft mixed ionic-electronic coupling,material_system,transport_mechanism,59,25,0,0,59,25,6,2.321210488689226,1475,2,0.0761509430122104,1,0,1,0,0,2,0,,2023-2026,0.40458740016514905,1.772839,0.96711
2022,lattice thermal conductivity in,lowers lattice thermal conductivity,material_system,material_system,6,14,0,0,6,14,3,0.8934392730279888,84,2,0.822897916650347,0,0,1,0,0,2,0,,2023-2026,0.4667456053398511,1.388494,0.929268
2022,electrochemical refrigeration thermocell,thermal charging redox storage,device_function,device_function,20,45,0,0,20,45,6,2.2502982309822483,900,2,0.06110013764649946,0,0,1,0,0,2,1,"A multifunctional ionic hydrogel facilitating enhanced thermal safety for lithium-ion battery via overheating cooling, intelligent warning, and thermal runaway blocking",2023-2026,0.3623679354921495,1.7586469999999998,0.9425840000000001
2022,ionic-electronic conductor,mixed ionic-electronic conductors,material_system,material_system,12,10,0,0,12,10,3,1.176728008030428,120,2,0.8034337169786515,0,0,1,0,0,2,0,,2023-2026,0.3243977390716304,1.506703,0.874926
2022,mixed conduction,phase-transition entropy amplification,material_system,phase_or_species_transition,13,70,0,0,13,70,6,1.8990332716688063,910,2,0.05098155451731012,1,0,1,0,0,2,0,,2023-2026,0.6459475341570453,1.7534509999999996,0.996734
2022,ion-pair complexation control,ion-selectivity membrane transport,solvation_entropy,transport_mechanism,28,37,0,0,28,37,6,2.102403937759699,1036,2,0.050345834068961426,1,0,1,0,0,2,1,Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting,2023-2026,0.8953449059233345,1.7560969999999998,0.999026
2022,phase-transition entropy amplification,transport properties of,phase_or_species_transition,material_system,70,34,0,0,70,34,6,2.2293831166331564,2380,2,0.045573500500858025,1,0,1,0,0,2,0,,2023-2026,0.3888677596030357,1.7617289999999999,0.959124
2022,ionic-electronic conductors,mixed ionic-electronic conductor,material_system,material_system,10,12,0,0,10,12,3,1.176728008030428,120,2,0.7968222162481553,0,0,1,0,0,2,0,,2023-2026,0.3373323811461775,1.506695,0.8882239999999999
2022,n-p transition,phase-transition entropy amplification,material_system,phase_or_species_transition,12,70,0,0,12,70,5,1.7445872314910946,840,2,0.2903965035652483,1,0,1,0,0,2,0,,2023-2026,0.48391183686750594,1.7883760000000002,0.985978
2022,of pedot:pss films,pedot:pss treated,material_system,material_system,12,14,0,0,12,14,4,1.3137598924695388,168,2,0.5389374287712771,0,0,1,0,0,2,0,,2023-2026,0.32551242123890634,1.591459,0.8884479999999999
2022,coefficient of pedot:pss,in pedot:pss,material_system,material_system,14,19,0,0,14,19,4,1.3731217058471583,266,2,0.5379761471086043,0,0,1,0,0,2,0,,2023-2026,0.3299868215898163,1.6879299999999997,0.904868
2022,mixed ionic electronic,soft mixed ionic-electronic coupling,material_system,transport_mechanism,7,25,0,0,7,25,4,1.4676888744243668,175,2,0.5287594573489814,1,0,1,0,0,2,0,,2023-2026,0.532406223206155,1.6057959999999998,0.97607
2022,lattice thermal conductivity of,ultralow thermal conductivity,material_system,material_system,7,21,0,0,7,21,4,1.3977951315604926,147,2,0.5269998370340477,0,0,1,0,0,2,0,,2023-2026,0.32656886546097,1.5645669999999998,0.886028
2022,ion-pair complexation control,redox entropy tuning,solvation_entropy,solvation_entropy,28,17,0,0,28,17,6,2.1289323626384116,476,2,0.025219887666207946,0,0,1,0,0,2,1,Selective tuning cation coordination variations for developing high-performance N-type solid-state ionic thermoelectric materials,2023-2026,0.42198599439219203,1.707077,0.969546
2022,conductivity ratio,mixed conduction,material_system,material_system,13,13,0,0,13,13,5,1.6380276110821046,169,2,0.27365515406728025,0,0,1,0,0,2,0,,2023-2026,0.3241451461567514,1.5915920000000001,0.887474
2022,cu2se superionic conductor,superionic conductor,material_system,material_system,7,11,0,0,7,11,3,0.8719749318208655,77,2,0.7744364734167706,0,0,1,0,0,2,0,,2023-2026,0.4731689954371602,1.3548809999999998,0.9243140000000001
2022,anti-freezing organohydrogel design,charge-transfer resistance engineering,gel_microstructure,electrode_interface,36,24,0,0,36,24,6,2.578273481882109,864,2,0.019937409699410477,1,0,1,0,0,2,1,Thermal potential induced redox reaction enabled ionic thermoelectric generator,2023-2026,0.9075874874381983,1.734133,0.9984059999999999
2022,in pedot:pss,pedot:pss film,material_system,material_system,19,8,0,0,19,8,3,1.0584637254030334,152,2,0.7642958927984527,0,0,1,0,0,2,0,,2023-2026,0.34511765587437415,1.5633949999999999,0.906834
2022,characterization of,electrodeposited from choline,material_system,material_system,24,16,0,0,24,16,6,2.272645890914259,384,2,0.011506021738348141,0,0,1,0,0,2,0,,2023-2026,0.3565358630557131,1.677104,0.93214
2022,characterization of,films electrodeposited from choline,material_system,material_system,24,12,0,0,24,12,6,2.272645890914259,288,2,0.010648237002595954,0,0,1,0,0,2,0,,2023-2026,0.3718218690192323,1.6386039999999997,0.93832
2022,electronic transport,ionic-electronic transport,material_system,material_system,21,5,0,0,21,5,3,0.8067407621050773,105,2,0.7617135777265831,0,0,1,0,0,2,0,,2023-2026,0.33476521738067294,1.4517249999999997,0.8746160000000001
2022,anti-freezing organohydrogel design,deep eutectic solvents,gel_microstructure,material_system,36,10,0,0,36,10,6,1.9280640167507368,360,2,0.007242592567499285,1,0,1,0,0,2,1,"Biodegradable, ionic thermoelectric composites via self-assembly of dipeptides and deep eutectic solvents",2023-2026,0.39873185901143293,1.666147,0.957084
2022,conditions control,electrodeposited from choline,material_system,material_system,10,16,0,0,10,16,6,2.3834618228899154,160,2,0.0069061798049682545,0,0,1,0,0,2,0,,2023-2026,0.305293545652354,1.5163479999999998,0.8586419999999999
2022,conditions control,films electrodeposited from choline,material_system,material_system,10,12,0,0,10,12,6,2.3834618228899154,120,2,0.0063913176090002275,0,0,1,0,0,2,0,,2023-2026,0.2982045530493362,1.4441879999999998,0.838604
2022,conditions control,films electrodeposited from choline chloride/malonic,material_system,material_system,10,9,0,0,10,9,6,2.3834618228899154,90,2,0.004891712629009156,0,0,1,0,0,2,0,,2023-2026,0.2921420831089132,1.3524279999999997,0.8154779999999999
2022,conditions control,electrodeposited from choline chloride/malonic acid,material_system,material_system,10,9,0,0,10,9,6,2.3834618228899154,90,2,0.004875141266758785,0,0,1,0,0,2,0,,2023-2026,0.29213976972204747,1.3524119999999997,0.815438
2022,anti-freezing organohydrogel design,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,36,32,0,0,36,32,6,2.3164972990155994,1152,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.9133871575792744,1.716281,0.997298
2022,ferri/ferrocyanide redox chemistry,transport in,redox_chemistry,material_system,32,40,0,0,32,40,6,2.121227550540892,1280,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.7883448932960065,1.717239,0.99702
2022,ion transport,thermal charging redox storage,transport_mechanism,device_function,12,45,0,0,12,45,6,2.369439421146762,540,2,0.0,1,0,1,0,0,2,1,Insight into the ionic thermoelectric effect and electrochemical energy storage of Portland cement,2023-2026,0.5393316675736732,1.6908429999999999,0.986974
2022,dynamic crosslinked gel network,moisture-gradient ion transport,gel_microstructure,transport_mechanism,15,55,0,0,15,55,6,1.9860703750901487,825,2,0.0,1,0,1,0,0,2,1,Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels,2023-2026,0.497464748937312,1.7082549999999999,0.984324
2022,ion-pair complexation control,thermal charging redox storage,solvation_entropy,device_function,28,45,0,0,28,45,6,1.9353517889302412,1260,2,0.0,1,0,1,0,0,2,1,Bio-inspired thermoelectric cement with interfacial selective immobilization towards self-powered buildings,2023-2026,0.6432095269797335,1.716743,0.994974
2022,ion-selectivity membrane transport,pedot:pss films,transport_mechanism,material_system,37,24,0,0,37,24,6,1.9301112223152066,888,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.8238305662715879,1.710129,0.9963359999999999
2022,anti-freezing organohydrogel design,pedot:pss films,gel_microstructure,material_system,36,24,0,0,36,24,6,1.9239761673209914,864,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.809103964689046,1.709541,0.996148
2022,pedot:pss films,phase-transition entropy amplification,material_system,phase_or_species_transition,24,70,0,0,24,70,6,1.8668333520580853,1680,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5380768272130136,1.719145,0.989882
2022,conductivity in,phase transition,material_system,phase_or_species_transition,40,29,0,0,40,29,6,1.8842042052777634,1160,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.8960311783341737,1.7157329999999997,0.99719
2022,cellulose nanofiber scaffold,characterization of,gel_microstructure,material_system,25,24,0,0,25,24,6,1.9223929043919412,600,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.626592805718821,1.6957069999999999,0.992254
2022,conductivity in,moisture-gradient ion transport,material_system,transport_mechanism,40,55,0,0,40,55,6,1.8481243045735727,2200,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5678433404313787,1.7200669999999998,0.992476
2022,anti-freezing organohydrogel design,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,36,70,0,0,36,70,6,1.7712309284969003,2520,2,0.0,1,0,1,0,0,2,1,Anti-freezing hydrogel thermocells with confined microcrystallization for enhanced low-grade heat harvest,2023-2026,0.5757044892341344,1.720113,0.99288
2022,anti-freezing organohydrogel design,polymer electrolyte,gel_microstructure,material_system,36,10,0,0,36,10,6,1.8669390641001427,360,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.45898506904482184,1.649579,0.9713339999999999
2022,concentration to,pedot:pss films,material_system,material_system,10,24,0,0,10,24,6,1.9029256789938591,240,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.3364463627344782,1.585604,0.8992559999999999
2022,pedot:pss thin films post-treated,post-treated pedot:pss thin films,material_system,material_system,7,28,0,0,7,28,2,0.5671569841026668,196,2,0.9999999999999986,0,0,1,0,0,2,0,,2023-2026,0.3746458857170145,1.5828339999999999,0.933276
2022,in pedot:pss,seebeck coefficient of pedot:pss,material_system,material_system,19,14,0,0,19,14,4,1.3731217058471583,266,2,0.43818064150187436,0,0,1,0,0,2,0,,2023-2026,0.5122529975737946,1.6859099999999998,0.984066
2022,investigation of,investigations of,material_system,material_system,17,8,0,0,17,8,2,0.8865693653042983,136,2,0.9391034786938116,0,0,1,0,0,2,0,,2023-2026,0.3298200287239688,1.515029,0.8818619999999999
2022,pedot:pss films post-treated,post-treated pedot:pss thin films,material_system,material_system,14,28,0,0,14,28,2,0.5671569841026668,392,2,0.9408621621444984,0,0,1,0,0,2,0,,2023-2026,0.3418084446685419,1.69657,0.9194
2022,electrical conductivity,electronic transport,material_system,material_system,59,21,0,0,59,21,5,2.1315549620813417,1239,2,0.18353818146082745,0,0,1,0,0,2,0,,2023-2026,0.3383442748085752,1.790484,0.919746
2022,coefficient of pedot:pss,pedot:pss conductivity,material_system,material_system,14,9,0,0,14,9,4,1.534408470126619,126,2,0.43382479700901966,0,0,1,0,0,2,0,,2023-2026,0.3110749984761063,1.522401,0.865154
2022,lower lattice thermal conductivity,reducing lattice thermal conductivity,material_system,material_system,6,3,0,0,6,3,3,1.082280526510381,18,2,0.6824268141996093,0,0,1,0,0,2,0,,2023-2026,0.29850159318166297,0.931358,0.711014
2022,liquid post-treated pedot:pss thin films,pedot:pss thin films post-treated,material_system,material_system,28,7,0,0,28,7,2,0.5671569841026668,196,2,0.9325069004732682,0,0,1,0,0,2,0,,2023-2026,0.34547900099703244,1.5828019999999998,0.9097580000000001
2022,substitution in,substitution on,material_system,material_system,6,9,0,0,6,9,2,0.7088926449639636,54,2,0.9273436192566575,0,0,1,0,0,2,0,,2023-2026,0.46105516242545297,1.204463,0.887706
2022,pedot:pss films post-treated,pedot:pss treated,material_system,material_system,14,14,0,0,14,14,3,0.8344118483341508,196,2,0.6735963231190077,0,0,1,0,0,2,0,,2023-2026,0.35046791827369383,1.6149269999999998,0.9193439999999999
2022,pedot:pss thin films post-treated,post-treated pedot:pss thin film,material_system,material_system,7,28,0,0,7,28,2,0.5671569841026668,196,2,0.9208624927377848,0,0,1,0,0,2,0,,2023-2026,0.37169136182750206,1.582782,0.931506
2022,in the superionic,superionic conductor,material_system,material_system,7,11,0,0,7,11,3,0.8512806488295579,77,2,0.6623200946984221,0,0,1,0,0,2,1,Dynamic correlations and possible diffusion pathway in the superionic conductor Cu2-xSe,2023-2026,0.6752900302709084,1.353389,0.93789
2022,electronic transport in,of transport,material_system,material_system,7,22,0,0,7,22,3,0.8831222614862013,154,2,0.6513298991241281,0,0,1,0,0,2,0,,2023-2026,0.3506856356917076,1.561421,0.9126639999999999
2022,pedot:pss films,pedot:pss thin,material_system,material_system,24,34,0,0,24,34,3,1.0292139208648656,816,2,0.6491053198450122,0,0,1,0,0,2,0,,2023-2026,0.40211467833603826,1.781949,0.966224
2022,pedot:pss films,pedot:pss thin films post-treated,material_system,material_system,24,7,0,0,24,7,3,1.0292139208648656,168,2,0.6467031033880958,0,0,1,0,0,2,0,,2023-2026,0.32921095802440037,1.5826509999999998,0.891348
2022,charge transport,phase transition,material_system,phase_or_species_transition,16,29,0,0,16,29,5,1.6140278080978188,464,2,0.1407419157154263,1,0,1,0,0,2,0,,2023-2026,0.665265422034327,1.744591,0.9969399999999999
2022,transport in,transport of,material_system,material_system,40,8,0,0,40,8,2,0.6004533465575299,320,2,0.8934882119295214,0,0,1,0,0,2,0,,2023-2026,0.3430169726766036,1.6740979999999999,0.918196
2022,charge transport in,phase transition,material_system,phase_or_species_transition,11,29,0,0,11,29,5,1.6140278080978188,319,2,0.13728058048329495,1,0,1,0,0,2,0,,2023-2026,0.6297664374922753,1.7001950000000001,0.9927539999999999
