paper_id,source,year,title,doi,concept,concept_type
iTE1_0013,iTE1,2025,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,10.1002/anie.202511293,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0015,iTE1,2025,"Biodegradable, ionic thermoelectric composites via self-assembly of dipeptides and deep eutectic solvents",10.1007/s42114-025-01239-8,anti-freezing organohydrogel design,gel_microstructure
iTE1_0015,iTE1,2025,"Biodegradable, ionic thermoelectric composites via self-assembly of dipeptides and deep eutectic solvents",10.1007/s42114-025-01239-8,deep-eutectic eutogel electrolyte,material_system
iTE1_0016,iTE1,2025,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,10.1016/j.cej.2025.165667,Soret thermodiffusion coupling,transport_mechanism
iTE1_0016,iTE1,2025,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,10.1016/j.cej.2025.165667,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0016,iTE1,2025,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,10.1016/j.cej.2025.165667,ion-selectivity membrane transport,transport_mechanism
iTE1_0016,iTE1,2025,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,10.1016/j.cej.2025.165667,nanochannel-confined ion transport,transport_mechanism
iTE1_0016,iTE1,2025,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,10.1016/j.cej.2025.165667,moisture-gradient ion transport,transport_mechanism
iTE1_0016,iTE1,2025,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,10.1016/j.cej.2025.165667,cellulose nanofiber scaffold,gel_microstructure
iTE1_0017,iTE1,2025,Amine-functionalized lignin hydrogels for high-performance N-type ionic thermoelectric materials,10.1039/d4gc06542e,thermal charging redox storage,device_function
iTE1_0018,iTE1,2024,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy,10.1038/s41467-024-45432-7,anti-freezing organohydrogel design,gel_microstructure
iTE1_0018,iTE1,2024,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy,10.1038/s41467-024-45432-7,deep-eutectic eutogel electrolyte,material_system
iTE1_0019,iTE1,2024,Wearable ionogel fiber-based ionic thermoelectric device for low-grade human body heat harvesting,10.1016/j.cej.2024.149784,phase-transition entropy amplification,phase_or_species_transition
iTE1_0019,iTE1,2024,Wearable ionogel fiber-based ionic thermoelectric device for low-grade human body heat harvesting,10.1016/j.cej.2024.149784,wearable biointerface thermocell,device_function
iTE1_0020,iTE1,2024,Ultra-high performance of ionic thermoelectric-electrochemical gel cells for harvesting low grade heat,10.1039/d4ee01150c,iodide/triiodide redox chemistry,redox_chemistry
iTE1_0022,iTE1,2024,Ionic thermoelectric materials: Innovations and challenges,10.1016/j.mtphys.2024.101375,gel-confined redox transport,gel_microstructure
iTE1_0023,iTE1,2024,Conveyor mode enabling continuous ionic thermoelectric conversion,10.1016/j.joule.2024.08.004,Soret thermodiffusion coupling,transport_mechanism
iTE1_0024,iTE1,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,Soret thermodiffusion coupling,transport_mechanism
iTE1_0024,iTE1,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0024,iTE1,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,thermal charging redox storage,device_function
iTE1_0026,iTE1,2024,Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting,10.1016/j.cej.2024.148797,ion-pair complexation control,solvation_entropy
iTE1_0026,iTE1,2024,Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting,10.1016/j.cej.2024.148797,ion-selectivity membrane transport,transport_mechanism
iTE1_0026,iTE1,2024,Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting,10.1016/j.cej.2024.148797,cellulose nanofiber scaffold,gel_microstructure
iTE1_0027,iTE1,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,gel-confined redox transport,gel_microstructure
iTE1_0027,iTE1,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,MXene-reinforced thermogalvanic gel,material_system
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,biomass-derived porous carbon electrode,electrode_interface
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,ion-selectivity membrane transport,transport_mechanism
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,thermal charging redox storage,device_function
iTE1_0030,iTE1,2025,Radiation-enhanced and moisture-synergized wearable ionic thermoelectric generator based on adhesive ionic thermoelectric elastomer,10.1016/j.cej.2025.168065,moisture-gradient ion transport,transport_mechanism
iTE1_0030,iTE1,2025,Radiation-enhanced and moisture-synergized wearable ionic thermoelectric generator based on adhesive ionic thermoelectric elastomer,10.1016/j.cej.2025.168065,electrochemical refrigeration thermocell,device_function
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,dynamic crosslinked gel network,gel_microstructure
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,double-network hydrogel mechanics,gel_microstructure
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,gel-confined redox transport,gel_microstructure
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,ion-selectivity membrane transport,transport_mechanism
iTE1_0034,iTE1,2025,Selective tuning cation coordination variations for developing high-performance N-type solid-state ionic thermoelectric materials,10.1016/j.ijheatmasstransfer.2025.127042,redox entropy tuning,solvation_entropy
iTE1_0034,iTE1,2025,Selective tuning cation coordination variations for developing high-performance N-type solid-state ionic thermoelectric materials,10.1016/j.ijheatmasstransfer.2025.127042,ion-pair complexation control,solvation_entropy
iTE1_0036,iTE1,2025,P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting,10.1002/smll.202502884,ion-selectivity membrane transport,transport_mechanism
iTE1_0036,iTE1,2025,P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting,10.1002/smll.202502884,gel-confined redox transport,gel_microstructure
iTE1_0036,iTE1,2025,P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting,10.1002/smll.202502884,wearable biointerface thermocell,device_function
iTE1_0037,iTE1,2024,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors",10.1016/j.mtphys.2024.101589,moisture-gradient ion transport,transport_mechanism
iTE1_0037,iTE1,2024,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors",10.1016/j.mtphys.2024.101589,anti-freezing organohydrogel design,gel_microstructure
iTE1_0037,iTE1,2024,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors",10.1016/j.mtphys.2024.101589,chaotropic polymer-water disruption,gel_microstructure
iTE1_0037,iTE1,2024,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors",10.1016/j.mtphys.2024.101589,cellulose nanofiber scaffold,gel_microstructure
iTE1_0038,iTE1,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,Soret thermodiffusion coupling,transport_mechanism
iTE1_0038,iTE1,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0038,iTE1,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,anti-freezing organohydrogel design,gel_microstructure
iTE1_0038,iTE1,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,charge-transfer resistance engineering,electrode_interface
iTE1_0038,iTE1,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,thermal-potential-induced redox reaction,redox_chemistry
iTE1_0039,iTE1,2026,Harvesting body heat through clay-based ionic thermoelectric devices,10.1039/d5mh01762a,ion-selectivity membrane transport,transport_mechanism
iTE1_0039,iTE1,2026,Harvesting body heat through clay-based ionic thermoelectric devices,10.1039/d5mh01762a,nanochannel-confined ion transport,transport_mechanism
iTE1_0039,iTE1,2026,Harvesting body heat through clay-based ionic thermoelectric devices,10.1039/d5mh01762a,moisture-gradient ion transport,transport_mechanism
iTE1_0039,iTE1,2026,Harvesting body heat through clay-based ionic thermoelectric devices,10.1039/d5mh01762a,wearable biointerface thermocell,device_function
iTE1_0040,iTE1,2025,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,10.1039/d4ta07484j,ion-pair complexation control,solvation_entropy
iTE1_0040,iTE1,2025,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,10.1039/d4ta07484j,Soret thermodiffusion coupling,transport_mechanism
iTE1_0040,iTE1,2025,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,10.1039/d4ta07484j,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0040,iTE1,2025,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,10.1039/d4ta07484j,ion-dipole interaction transport,transport_mechanism
iTE1_0040,iTE1,2025,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,10.1039/d4ta07484j,gel-confined redox transport,gel_microstructure
iTE1_0041,iTE1,2024,"Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device",10.1016/j.cej.2024.157823,chaotropic polymer-water disruption,gel_microstructure
iTE1_0041,iTE1,2024,"Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device",10.1016/j.cej.2024.157823,dynamic crosslinked gel network,gel_microstructure
iTE1_0043,iTE1,2025,Ionic Thermoelectric-Powered Resistive Sensors,10.1002/advs.202413093,moisture-gradient ion transport,transport_mechanism
iTE1_0044,iTE1,2024,Solar Heating Modulated by Evaporative Cooling Provides Intermittent Temperature Gradients for Ionic Thermoelectric Supercapacitors,10.1002/adfm.202407948,organic redox molecular design,redox_chemistry
iTE1_0044,iTE1,2024,Solar Heating Modulated by Evaporative Cooling Provides Intermittent Temperature Gradients for Ionic Thermoelectric Supercapacitors,10.1002/adfm.202407948,ion-selectivity membrane transport,transport_mechanism
iTE1_0044,iTE1,2024,Solar Heating Modulated by Evaporative Cooling Provides Intermittent Temperature Gradients for Ionic Thermoelectric Supercapacitors,10.1002/adfm.202407948,cellulose nanofiber scaffold,gel_microstructure
iTE1_0044,iTE1,2024,Solar Heating Modulated by Evaporative Cooling Provides Intermittent Temperature Gradients for Ionic Thermoelectric Supercapacitors,10.1002/adfm.202407948,electrochemical refrigeration thermocell,device_function
iTE1_0045,iTE1,2024,Ionic thermoelectric effects in CSA and OPC hardened cement pastes,10.1617/s11527-024-02323-z,high-entropy redox/ion coupling,solvation_entropy
iTE1_0045,iTE1,2024,Ionic thermoelectric effects in CSA and OPC hardened cement pastes,10.1617/s11527-024-02323-z,Soret thermodiffusion coupling,transport_mechanism
iTE1_0045,iTE1,2024,Ionic thermoelectric effects in CSA and OPC hardened cement pastes,10.1617/s11527-024-02323-z,thermal charging redox storage,device_function
iTE1_0046,iTE1,2023,Reversible bipolar thermopower of ionic thermoelectric polymer composite for cyclic energy generation,10.1038/s41467-023-36018-w,Soret thermodiffusion coupling,transport_mechanism
iTE1_0046,iTE1,2023,Reversible bipolar thermopower of ionic thermoelectric polymer composite for cyclic energy generation,10.1038/s41467-023-36018-w,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0047,iTE1,2023,Ultrasensitive Flexible Thermal Sensor Arrays based on High-Thermopower Ionic Thermoelectric Hydrogel,10.1002/advs.202302685,Soret thermodiffusion coupling,transport_mechanism
iTE1_0047,iTE1,2023,Ultrasensitive Flexible Thermal Sensor Arrays based on High-Thermopower Ionic Thermoelectric Hydrogel,10.1002/advs.202302685,ion-dipole interaction transport,transport_mechanism
iTE1_0047,iTE1,2023,Ultrasensitive Flexible Thermal Sensor Arrays based on High-Thermopower Ionic Thermoelectric Hydrogel,10.1002/advs.202302685,cellulose nanofiber scaffold,gel_microstructure
iTE1_0048,iTE1,2023,Self-healable polymer complex with a giant ionic thermoelectric effect,10.1038/s41467-023-38830-w,moisture-gradient ion transport,transport_mechanism
iTE1_0051,iTE1,2023,Zwitterionic Polymer Gel-Based Fully Self-Healable Ionic Thermoelectric Generators with Pressure-Activated Electrodes,10.1002/aenm.202301133,zwitterionic hydrogel ion regulation,gel_microstructure
iTE1_0052,iTE1,2023,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,10.1016/j.carbpol.2023.121310,organic redox molecular design,redox_chemistry
iTE1_0052,iTE1,2023,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,10.1016/j.carbpol.2023.121310,ion-pair complexation control,solvation_entropy
iTE1_0052,iTE1,2023,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,10.1016/j.carbpol.2023.121310,Soret thermodiffusion coupling,transport_mechanism
iTE1_0052,iTE1,2023,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,10.1016/j.carbpol.2023.121310,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0052,iTE1,2023,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,10.1016/j.carbpol.2023.121310,chaotropic polymer-water disruption,gel_microstructure
iTE1_0052,iTE1,2023,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,10.1016/j.carbpol.2023.121310,dynamic crosslinked gel network,gel_microstructure
iTE1_0052,iTE1,2023,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,10.1016/j.carbpol.2023.121310,cellulose nanofiber scaffold,gel_microstructure
iTE1_0052,iTE1,2023,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,10.1016/j.carbpol.2023.121310,wearable biointerface thermocell,device_function
iTE1_0054,iTE1,2023,Ion-Electron Coupling Enables Ionic Thermoelectric Material with New Operation Mode and High Energy Density,10.1007/s40820-023-01077-7,Soret thermodiffusion coupling,transport_mechanism
iTE1_0055,iTE1,2023,An Ionic Thermoelectric Generator with a Giant Output Power Density and High Energy Density Enabled by Synergy of Thermodiffusion Effect and Redox Reaction on Electrodes,10.1002/aenm.202204357,hexacyanoferrate redox electrode,electrode_interface
iTE1_0055,iTE1,2023,An Ionic Thermoelectric Generator with a Giant Output Power Density and High Energy Density Enabled by Synergy of Thermodiffusion Effect and Redox Reaction on Electrodes,10.1002/aenm.202204357,Soret thermodiffusion coupling,transport_mechanism
iTE1_0055,iTE1,2023,An Ionic Thermoelectric Generator with a Giant Output Power Density and High Energy Density Enabled by Synergy of Thermodiffusion Effect and Redox Reaction on Electrodes,10.1002/aenm.202204357,phase-transition entropy amplification,phase_or_species_transition
iTE1_0055,iTE1,2023,An Ionic Thermoelectric Generator with a Giant Output Power Density and High Energy Density Enabled by Synergy of Thermodiffusion Effect and Redox Reaction on Electrodes,10.1002/aenm.202204357,interpenetrating-network thermogalvanic hydrogel,gel_microstructure
iTE1_0055,iTE1,2023,An Ionic Thermoelectric Generator with a Giant Output Power Density and High Energy Density Enabled by Synergy of Thermodiffusion Effect and Redox Reaction on Electrodes,10.1002/aenm.202204357,gel-confined redox transport,gel_microstructure
iTE1_0055,iTE1,2023,An Ionic Thermoelectric Generator with a Giant Output Power Density and High Energy Density Enabled by Synergy of Thermodiffusion Effect and Redox Reaction on Electrodes,10.1002/aenm.202204357,thermal charging redox storage,device_function
iTE1_0057,iTE1,2023,High Thermopower of Agarose-Based Ionic Thermoelectric Gel Through Micellization Effect Decoupling the Cation/Anion Thermodiffusion,10.1002/adfm.202305835,Soret thermodiffusion coupling,transport_mechanism
iTE1_0057,iTE1,2023,High Thermopower of Agarose-Based Ionic Thermoelectric Gel Through Micellization Effect Decoupling the Cation/Anion Thermodiffusion,10.1002/adfm.202305835,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0057,iTE1,2023,High Thermopower of Agarose-Based Ionic Thermoelectric Gel Through Micellization Effect Decoupling the Cation/Anion Thermodiffusion,10.1002/adfm.202305835,thermoresponsive micellization p/n conversion,phase_or_species_transition
iTE1_0058,iTE1,2024,Ionic Thermoelectric Generators in Vertical and Planar Topologies Based on Fluorinated Polymer Hybrid Materials with Ionic Liquids,10.1002/marc.202400041,phase-transition entropy amplification,phase_or_species_transition
iTE1_0059,iTE1,2023,Ionic Thermoelectric Properties of Reconstructed Lamellar Vanadium Pentoxide Membranes,10.1002/adfm.202301178,ion-selectivity membrane transport,transport_mechanism
iTE1_0059,iTE1,2023,Ionic Thermoelectric Properties of Reconstructed Lamellar Vanadium Pentoxide Membranes,10.1002/adfm.202301178,nanochannel-confined ion transport,transport_mechanism
iTE1_0060,iTE1,2023,Synergy between ionic thermoelectric conversion and nanofluidic reverse electrodialysis for high power density generation,10.1016/j.apenergy.2023.120681,ion-selectivity membrane transport,transport_mechanism
iTE1_0060,iTE1,2023,Synergy between ionic thermoelectric conversion and nanofluidic reverse electrodialysis for high power density generation,10.1016/j.apenergy.2023.120681,nanochannel-confined ion transport,transport_mechanism
