cutoff_year,concept_u,concept_v,u_type,v_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,dprev,future_edge_label,future_example_title,future_window,ml_score,graph_score,hybrid_score
2022,Fe2+/Fe3+ solvation redox chemistry,hierarchical porous electrode interface,redox_chemistry,electrode_interface,7,7,0,0,7,7,3,1.2466854275562125,49,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.697538616464362,1.2975785340314134,0.8629581151832462
2022,Fe2+/Fe3+ solvation redox chemistry,high-entropy redox/ion coupling,redox_chemistry,solvation_entropy,7,1,0,0,7,1,1,0.35295612386476116,7,2,0.05831444904324237,1,0,1,0,0,2,0,,2023-2026,0.26502949080305543,0.5315445026178012,0.17591623036649212
2022,Fe2+/Fe3+ solvation redox chemistry,imidazolium ionic-liquid phase transition electrolyte,redox_chemistry,material_system,7,7,0,0,7,7,2,0.6636235911445671,49,2,0.0210769796547197,1,0,1,0,0,2,1,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,2023-2026,0.7366169772182418,1.1887434554973821,0.8647905759162304
2022,Fe2+/Fe3+ solvation redox chemistry,iodide/triiodide redox chemistry,redox_chemistry,redox_chemistry,7,6,0,0,7,6,1,0.31066746727980593,42,2,0.2824639636960268,0,0,1,0,0,2,0,,2023-2026,0.40485947537413836,1.0037303664921464,0.4323298429319371
2022,Fe2+/Fe3+ solvation redox chemistry,ion-dipole interaction transport,redox_chemistry,transport_mechanism,7,1,0,0,7,1,0,0.0,7,3,0.027929961696199736,1,0,1,0,0,3,0,,2023-2026,0.1956535692689949,0.27873036649214655,0.051832460732984295
2022,Fe2+/Fe3+ solvation redox chemistry,ion-selectivity membrane transport,redox_chemistry,transport_mechanism,7,15,0,0,7,15,1,0.31066746727980593,105,2,0.0029528013008874175,1,0,1,0,0,2,1,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,2023-2026,0.3059387293004715,1.2542539267015704,0.3807591623036649
2022,Fe2+/Fe3+ solvation redox chemistry,microfluidic redox-solvation thermocell,redox_chemistry,device_function,7,1,0,0,7,1,0,0.0,7,3,0.20214097331692427,1,0,1,0,0,3,1,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,2023-2026,0.29189589093414503,0.3151178010471204,0.15772251308900523
2022,Fe2+/Fe3+ solvation redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,7,11,0,0,7,11,2,0.6636235911445671,77,2,0.017979366178962012,1,0,1,0,0,2,1,High thermoelectric conversion through an optimal contribution of electronic carriers in polymeric mixed ionic-electronic conducting films,2023-2026,0.55904244645781,1.3329842931937173,0.6993455497382199
2022,Fe2+/Fe3+ solvation redox chemistry,nanochannel-confined ion transport,redox_chemistry,transport_mechanism,7,5,0,0,7,5,1,0.31066746727980593,35,2,0.009961159253242403,1,0,1,0,0,2,0,,2023-2026,0.406455230609997,0.8780759162303664,0.40903141361256545
2022,Fe2+/Fe3+ solvation redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,7,7,0,0,7,7,1,0.31066746727980593,49,2,0.07024814259443342,0,0,1,0,0,2,0,,2023-2026,0.6196970195017838,1.0660340314136125,0.7481675392670157
2022,Fe2+/Fe3+ solvation redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,7,12,0,0,7,12,3,1.2085982056670401,84,2,0.0614295503749337,1,0,1,0,0,2,0,,2023-2026,0.5789944808469845,1.5524214659685862,0.7989528795811518
2022,Fe2+/Fe3+ solvation redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,7,4,0,0,7,4,1,0.31066746727980593,28,2,0.007725580385946679,1,0,1,0,0,2,0,,2023-2026,0.41668434108980257,0.7971858638743455,0.40130890052356016
2022,Fe2+/Fe3+ solvation redox chemistry,redox entropy tuning,redox_chemistry,solvation_entropy,7,11,0,0,7,11,3,1.1187432044579857,77,2,0.09763510862700091,1,0,1,0,0,2,1,Configurational entropy change-driven enhancement of thermoelectric performance in PVA-based hydrogel thermogalvanic cells,2023-2026,0.4948071563032581,1.5085732984293194,0.643324607329843
2022,Fe2+/Fe3+ solvation redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,7,5,0,0,7,5,2,0.6636235911445671,35,2,0.01359113752239646,1,0,1,0,0,2,1,High thermoelectric conversion through an optimal contribution of electronic carriers in polymeric mixed ionic-electronic conducting films,2023-2026,0.44002392810335383,1.037696335078534,0.47643979057591623
2022,Fe2+/Fe3+ solvation redox chemistry,thermal charging redox storage,redox_chemistry,device_function,7,12,0,0,7,12,2,0.6636235911445671,84,2,0.0789736182526593,1,0,1,0,0,2,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2023-2026,0.49504992646994006,1.4154450261780103,0.612958115183246
2022,Fe2+/Fe3+ solvation redox chemistry,thermoresponsive micellization p/n conversion,redox_chemistry,phase_or_species_transition,7,2,0,0,7,2,1,0.4170323914242463,14,2,0.04246122470153265,1,0,1,0,0,2,0,,2023-2026,0.4809491982895662,0.7331151832460733,0.4476439790575916
2022,anti-freezing organohydrogel design,carbon-electrode redox interface,gel_microstructure,electrode_interface,13,3,0,0,13,3,0,0.0,39,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.5411044874330324,0.688285340314136,0.525261780104712
2022,anti-freezing organohydrogel design,cation/anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,13,4,0,0,13,4,2,0.7276998587040522,52,2,0.0,1,0,1,0,0,2,1,Thermal potential induced redox reaction enabled ionic thermoelectric generator,2023-2026,0.5580028374613824,1.2034031413612565,0.668455497382199
2022,anti-freezing organohydrogel design,cellulose nanofiber scaffold,gel_microstructure,gel_microstructure,13,12,0,0,13,12,5,1.9018284405365966,156,2,0.009133776955558436,0,0,1,0,0,2,1,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors",2023-2026,0.6615766307838231,1.7056937172774869,0.9274869109947643
2022,anti-freezing organohydrogel design,charge-transfer resistance engineering,gel_microstructure,electrode_interface,13,8,0,0,13,8,2,0.8245658096495567,104,2,0.022628287359723605,1,0,1,0,0,2,1,Thermal potential induced redox reaction enabled ionic thermoelectric generator,2023-2026,0.7246473288668642,1.4850785340314137,0.930497382198953
2022,anti-freezing organohydrogel design,convection-resolved resistance decomposition,gel_microstructure,transport_mechanism,13,2,0,0,13,2,0,0.0,26,3,0.013080585283992403,1,0,1,0,0,3,0,,2023-2026,0.5288186707625728,0.5742801047120418,0.47028795811518326
2022,anti-freezing organohydrogel design,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,13,9,0,0,13,9,4,1.7727586339225592,117,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5745615699343303,1.6191753926701569,0.7988219895287958
2022,anti-freezing organohydrogel design,high-entropy redox/ion coupling,gel_microstructure,solvation_entropy,13,1,0,0,13,1,0,0.0,13,3,0.017855923111514082,1,0,1,0,0,3,1,Multicomponent Synergistic Optimization of Thermoelectric Properties in PVDF-HFP Ionogels,2023-2026,0.5776892075120137,0.4143324607329843,0.5316753926701571
2022,anti-freezing organohydrogel design,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,13,7,0,0,13,7,1,0.31066746727980593,91,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5688048664453337,1.219568062827225,0.6924083769633507
2022,anti-freezing organohydrogel design,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,13,6,0,0,13,6,3,1.0823664447305057,78,2,0.0,1,0,1,0,0,2,1,Impact of halide anions on ionic transport and thermoelectric properties of polyvinyl alcohol-based eutectogel,2023-2026,0.5976836607260503,1.4350130890052355,0.7989528795811518
2022,anti-freezing organohydrogel design,ion-pair complexation control,gel_microstructure,solvation_entropy,13,11,0,0,13,11,4,1.6612898959346531,143,2,0.0,1,0,1,0,0,2,1,Liquid thermoelectric conversion devices composed of several organic solvents,2023-2026,0.5594879243354717,1.65130890052356,0.7769633507853403
2022,anti-freezing organohydrogel design,microfluidic redox-solvation thermocell,gel_microstructure,device_function,13,1,0,0,13,1,1,0.5138983423697507,13,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5670343811862828,0.6655104712041885,0.5697643979057592
2022,anti-freezing organohydrogel design,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,13,5,0,0,13,5,3,1.0969692317729072,65,2,0.00943088677579926,1,0,1,0,0,2,1,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,2023-2026,0.6379042674307779,1.3974476439790575,0.8365183246073298
2022,anti-freezing organohydrogel design,organic redox molecular design,gel_microstructure,redox_chemistry,13,7,0,0,13,7,3,1.2269954140314012,91,2,0.28898829324905295,1,0,1,0,0,2,1,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels,2023-2026,0.6308713549998963,1.6090314136125654,0.8785340314136125
2022,anti-freezing organohydrogel design,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,13,12,0,0,13,12,6,2.480751891740744,156,2,0.0,1,0,1,0,0,2,1,Anti-freezing hydrogel thermocells with confined microcrystallization for enhanced low-grade heat harvest,2023-2026,0.5781766723366311,1.6924083769633507,0.8201570680628272
2022,anti-freezing organohydrogel design,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,13,4,0,0,13,4,2,0.679936840348661,52,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5667441549467793,1.1827879581151832,0.6825916230366492
2022,anti-freezing organohydrogel design,redox entropy tuning,gel_microstructure,solvation_entropy,13,11,0,0,13,11,4,1.7727586339225592,143,2,0.025820219803329627,1,0,1,0,0,2,0,,2023-2026,0.6886222920749577,1.700458115183246,0.9486910994764397
2022,anti-freezing organohydrogel design,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,13,5,0,0,13,5,3,1.130129463085897,65,2,0.015916314087222543,1,0,1,0,0,2,1,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,2023-2026,0.631919413909124,1.4170157068062827,0.831675392670157
2022,anti-freezing organohydrogel design,thermoresponsive micellization p/n conversion,gel_microstructure,phase_or_species_transition,13,2,0,0,13,2,0,0.0,26,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.6141736113698018,0.5429973821989529,0.6176701570680629
2022,carbon-electrode redox interface,cation/anion thermodiffusion asymmetry,electrode_interface,transport_mechanism,3,4,0,0,3,4,1,0.35295612386476116,12,2,0.01179154606270562,1,0,1,0,0,2,0,,2023-2026,0.4420356187008334,0.6189790575916231,0.3827225130890052
2022,carbon-electrode redox interface,cellulose nanofiber scaffold,electrode_interface,gel_microstructure,3,12,0,0,3,12,0,0.0,36,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.6789627265763976,0.6778141361256543,0.7152486910994764
2022,carbon-electrode redox interface,chaotropic polymer-water disruption,electrode_interface,gel_microstructure,3,7,0,0,3,7,1,0.35295612386476116,21,2,0.012150537147687601,1,0,1,0,0,2,0,,2023-2026,0.42323966786327616,0.750392670157068,0.39267015706806285
2022,carbon-electrode redox interface,charge-transfer resistance engineering,electrode_interface,electrode_interface,3,8,0,0,3,8,1,0.35295612386476116,24,2,0.012477371993548161,0,0,1,0,0,2,0,,2023-2026,0.4582496840860878,0.7836387434554973,0.4435863874345549
2022,carbon-electrode redox interface,deep-eutectic eutogel electrolyte,electrode_interface,material_system,3,4,0,0,3,4,0,0.0,12,3,0.07287618150602702,1,0,1,0,0,3,0,,2023-2026,0.48566424045796747,0.4261125654450262,0.38219895287958117
2022,carbon-electrode redox interface,dynamic crosslinked gel network,electrode_interface,gel_microstructure,3,12,0,0,3,12,1,0.35295612386476116,36,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.739244038122972,0.9143979057591622,0.8087696335078534
2022,carbon-electrode redox interface,electrochemical refrigeration thermocell,electrode_interface,device_function,3,7,0,0,3,7,0,0.0,21,3,0.06881740869188596,1,0,1,0,0,3,0,,2023-2026,0.29779914970120547,0.5541230366492147,0.21125654450261783
2022,carbon-electrode redox interface,ferri/ferrocyanide redox chemistry,electrode_interface,redox_chemistry,3,9,0,0,3,9,1,0.35295612386476116,27,2,0.06778494178873969,1,0,1,0,0,2,0,,2023-2026,0.3435195425597215,0.8524869109947645,0.3371727748691099
2022,carbon-electrode redox interface,gel-confined redox transport,electrode_interface,gel_microstructure,3,10,0,0,3,10,0,0.0,30,3,0.07879388544339556,1,0,1,0,0,3,0,,2023-2026,0.3221462980159668,0.6776832460732984,0.2765706806282723
2022,carbon-electrode redox interface,hierarchical porous electrode interface,electrode_interface,electrode_interface,3,7,0,0,3,7,0,0.0,21,3,0.445349157707152,0,0,1,0,0,3,0,,2023-2026,0.2836457185209138,0.5734947643979058,0.20222513089005237
2022,carbon-electrode redox interface,high-entropy redox/ion coupling,electrode_interface,solvation_entropy,3,1,0,0,3,1,1,0.35295612386476116,3,2,0.051738009041934103,1,0,1,0,0,2,0,,2023-2026,0.26762206992571114,0.4422774869109948,0.1700261780104712
2022,carbon-electrode redox interface,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,3,6,0,0,3,6,0,0.0,18,3,0.06536569688654194,1,0,1,0,0,3,0,,2023-2026,0.36818590329200374,0.512238219895288,0.2777486910994764
2022,carbon-electrode redox interface,ion-dipole interaction transport,electrode_interface,transport_mechanism,3,1,0,0,3,1,0,0.0,3,4,0.11575516113705955,1,0,1,0,0,4,0,,2023-2026,0.3697385733670795,0.2038612565445026,0.21531413612565448
2022,carbon-electrode redox interface,ion-pair complexation control,electrode_interface,solvation_entropy,3,11,0,0,3,11,1,0.35295612386476116,33,2,0.013004682489916257,1,0,1,0,0,2,0,,2023-2026,0.406217768730862,0.8904450261780106,0.4109947643979057
2022,carbon-electrode redox interface,ion-selectivity membrane transport,electrode_interface,transport_mechanism,3,15,0,0,3,15,0,0.0,45,3,0.04066897959519287,1,0,1,0,0,3,0,,2023-2026,0.28860140009914076,0.7957460732984292,0.26596858638743454
2022,carbon-electrode redox interface,microfluidic redox-solvation thermocell,electrode_interface,device_function,3,1,0,0,3,1,0,0.0,3,4,0.04160328368859383,1,0,1,0,0,4,0,,2023-2026,0.1934926450646079,0.1805628272251309,0.02369109947643979
2022,carbon-electrode redox interface,moisture-gradient ion transport,electrode_interface,transport_mechanism,3,11,0,0,3,11,1,0.35295612386476116,33,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.7361663107529541,0.8594240837696336,0.7907068062827225
2022,carbon-electrode redox interface,nanochannel-confined ion transport,electrode_interface,transport_mechanism,3,5,0,0,3,5,0,0.0,15,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.3997109607792264,0.41996073298429315,0.2918848167539267
2022,carbon-electrode redox interface,organic redox molecular design,electrode_interface,redox_chemistry,3,7,0,0,3,7,1,0.5138983423697507,21,2,0.07539369102882716,1,0,1,0,0,2,0,,2023-2026,0.5036420697237516,0.8452225130890052,0.49947643979057593
2022,carbon-electrode redox interface,phase-transition entropy amplification,electrode_interface,phase_or_species_transition,3,12,0,0,3,12,1,0.5138983423697507,36,2,0.003757938075187028,1,0,1,0,0,2,1,Cu 2 Se@C thin film with three-dimensional braided structure as a cathode material for enhanced Cu 2+storage,2023-2026,0.24185082859102247,0.9782068062827225,0.24554973821989529
2022,carbon-electrode redox interface,quasi-solid granular electrolyte matrix,electrode_interface,material_system,3,4,0,0,3,4,0,0.0,12,3,0.06339160845900134,1,0,1,0,0,3,0,,2023-2026,0.4626783106418941,0.4198298429319372,0.3641361256544503
2022,carbon-electrode redox interface,redox entropy tuning,electrode_interface,solvation_entropy,3,11,0,0,3,11,2,0.8668544662345119,33,2,0.10306789889749014,1,0,1,0,0,2,0,,2023-2026,0.36172139902893347,1.1213350785340315,0.41832460732984295
2022,carbon-electrode redox interface,selective solvation entropy engineering,electrode_interface,solvation_entropy,3,5,0,0,3,5,1,0.35295612386476116,15,2,0.036661984055417575,1,0,1,0,0,2,0,,2023-2026,0.30103288451467913,0.7108638743455498,0.2549738219895288
2022,carbon-electrode redox interface,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,3,5,0,0,3,5,1,0.35295612386476116,15,2,0.10501459129596015,1,0,1,0,0,2,0,,2023-2026,0.36042010795456686,0.7359947643979058,0.3286649214659686
2022,carbon-electrode redox interface,thermal charging redox storage,electrode_interface,device_function,3,12,0,0,3,12,1,0.35295612386476116,36,2,0.07003559842053529,1,0,1,0,0,2,1,Photothermal conversion-enhanced thermoelectric generators combined with supercapacitors: An efficacious approach to integrated power generation and storage,2023-2026,0.3331402694370216,0.9857329842931937,0.3579842931937173
2022,carbon-electrode redox interface,thermoresponsive micellization p/n conversion,electrode_interface,phase_or_species_transition,3,2,0,0,3,2,0,0.0,6,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.20877141830901738,0.2026832460732984,0.040837696335078534
2022,cation/anion thermodiffusion asymmetry,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,4,12,0,0,4,12,2,0.7276998587040522,48,2,0.0,1,0,1,0,0,2,1,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,2023-2026,0.6727010749492415,1.1471204188481674,0.8168848167539268
2022,cation/anion thermodiffusion asymmetry,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,4,7,0,0,4,7,2,0.7699885152890075,28,2,0.022549422840781336,1,0,1,0,0,2,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2023-2026,0.6654821048422203,1.0143979057591623,0.7789267015706807
2022,cation/anion thermodiffusion asymmetry,charge-transfer resistance engineering,transport_mechanism,electrode_interface,4,8,0,0,4,8,2,0.6636235911445671,32,2,0.0,1,0,1,0,0,2,1,Thermal potential induced redox reaction enabled ionic thermoelectric generator,2023-2026,0.7141292730954693,0.9729057591623037,0.8044502617801047
2022,cation/anion thermodiffusion asymmetry,convection-resolved resistance decomposition,transport_mechanism,transport_mechanism,4,2,0,0,4,2,1,0.35295612386476116,8,2,0.03232988521628242,0,0,1,0,0,2,0,,2023-2026,0.2941937929701378,0.5517015706806283,0.2043193717277487
2022,cation/anion thermodiffusion asymmetry,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,4,4,0,0,4,4,1,0.4170323914242463,16,2,0.0,1,0,1,0,0,2,1,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,2023-2026,0.5487363613794912,0.7130890052356021,0.5468586387434555
2022,cation/anion thermodiffusion asymmetry,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,4,12,0,0,4,12,2,0.6636235911445671,48,2,0.0,1,0,1,0,0,2,1,Advanced N-Type Ionic Thermoelectric Cells Featuring Bidirectional Cationic Anchoring Strategy and REDOX Electrode,2023-2026,0.7147362276387026,1.1168848167539265,0.8418848167539267
2022,cation/anion thermodiffusion asymmetry,electrochemical refrigeration thermocell,transport_mechanism,device_function,4,7,0,0,4,7,2,0.7276998587040522,28,2,0.1173497004460561,1,0,1,0,0,2,0,,2023-2026,0.5562240742431519,1.0409685863874345,0.6348167539267016
2022,cation/anion thermodiffusion asymmetry,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,4,9,0,0,4,9,3,1.0806559825688133,36,2,0.030727200776036096,1,0,1,0,0,2,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2023-2026,0.5378408276092459,1.201178010471204,0.6267015706806283
2022,cation/anion thermodiffusion asymmetry,gel-confined redox transport,transport_mechanism,gel_microstructure,4,10,0,0,4,10,2,0.7276998587040522,40,2,0.0,1,0,1,0,0,2,1,Phase transition driven tough hydrogel ionic thermoelectric cell with giant thermopower,2023-2026,0.6675925284822644,1.0856020942408375,0.7951570680628273
2022,cation/anion thermodiffusion asymmetry,hierarchical porous electrode interface,transport_mechanism,electrode_interface,4,7,0,0,4,7,1,0.31066746727980593,28,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5901469066504953,0.7758507853403142,0.6382198952879581
2022,cation/anion thermodiffusion asymmetry,high-entropy redox/ion coupling,transport_mechanism,solvation_entropy,4,1,0,0,4,1,1,0.35295612386476116,4,2,0.01953481887670138,1,0,1,0,0,2,1,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2023-2026,0.26456183113720255,0.4354712041884817,0.16138743455497384
2022,cation/anion thermodiffusion asymmetry,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,4,7,0,0,4,7,3,1.0806559825688133,28,2,0.02626165102213825,1,0,1,0,0,2,0,,2023-2026,0.6776935188492836,1.0920157068062826,0.8056282722513088
2022,cation/anion thermodiffusion asymmetry,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,4,6,0,0,4,6,1,0.31066746727980593,24,2,0.04114139727400633,1,0,1,0,0,2,0,,2023-2026,0.26840754414012113,0.7775523560209424,0.24869109947643978
2022,cation/anion thermodiffusion asymmetry,ion-dipole interaction transport,transport_mechanism,transport_mechanism,4,1,0,0,4,1,0,0.0,4,3,0.03480038027948842,0,0,1,0,0,3,1,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,2023-2026,0.18654188074952383,0.2138089005235602,0.023298429319371726
2022,cation/anion thermodiffusion asymmetry,ion-pair complexation control,transport_mechanism,solvation_entropy,4,11,0,0,4,11,2,0.6636235911445671,44,2,0.0496161285803645,1,0,1,0,0,2,1,Advanced N-Type Ionic Thermoelectric Cells Featuring Bidirectional Cationic Anchoring Strategy and REDOX Electrode,2023-2026,0.3342238238656641,1.1450261780104711,0.40078534031413615
2022,cation/anion thermodiffusion asymmetry,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,4,15,0,0,4,15,2,0.7276998587040522,60,2,0.007180054748931302,0,0,1,0,0,2,1,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,2023-2026,0.4287785480513344,1.2721204188481674,0.5104712041884817
2022,cation/anion thermodiffusion asymmetry,microfluidic redox-solvation thermocell,transport_mechanism,device_function,4,1,0,0,4,1,0,0.0,4,3,0.11793686080013273,1,0,1,0,0,3,0,,2023-2026,0.31985641014744626,0.24208115183246073,0.17774869109947644
2022,cation/anion thermodiffusion asymmetry,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,4,5,0,0,4,5,2,0.7276998587040522,20,2,0.018586814691040697,0,0,1,0,0,2,1,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,2023-2026,0.5499179837567968,0.8886125654450262,0.5887434554973822
2022,cation/anion thermodiffusion asymmetry,organic redox molecular design,transport_mechanism,redox_chemistry,4,7,0,0,4,7,2,0.7276998587040522,28,2,0.010190964511278957,1,0,1,0,0,2,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2023-2026,0.619597577321563,0.9867801047120419,0.7281413612565444
2022,cation/anion thermodiffusion asymmetry,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,4,12,0,0,4,12,3,1.1447322501282986,48,2,0.09350678481165435,1,0,1,0,0,2,1,Phase transition driven tough hydrogel ionic thermoelectric cell with giant thermopower,2023-2026,0.4113269674110832,1.3356020942408375,0.5113874345549738
2022,cation/anion thermodiffusion asymmetry,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,4,4,0,0,4,4,1,0.31066746727980593,16,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.5036375383998131,0.6384162303664922,0.450130890052356
