pair_id,left_id,right_id,retrieval_cosine,status
R82d47452f28606,iTE:P1626:r009,TG:P0097:audit_v1_a003,0.3190341591835022,candidate_unreviewed
Rc5881161a5fac0,iTE:P0819:r002,TG:P0184:complete_v1_cr002,0.31831061840057373,candidate_unreviewed
Rdd3b974c1507ff,iTE:P1487:r004,TG:P0125:complete_v1_cr001,0.3177645206451416,candidate_unreviewed
R8f820e72a9c279,iTE:P0510:r004,TG:P0013:r002,0.3174285292625427,candidate_unreviewed
Rb164fb11b4e136,iTE:P1549:r001,TG:P0223:r004,0.3170069456100464,candidate_unreviewed
R8ccefe4702babd,iTE:P1670:r001,TG:P0187:r003,0.31677356362342834,candidate_unreviewed
R8a1be29dd2febc,iTE:P1490:r006,TG:P0178:r003,0.31662556529045105,candidate_unreviewed
Rb1e8fdb7aec2f9,iTE:P0672:complete_v1_cr002,TG:P0184:complete_v1_cr002,0.3159194886684418,candidate_unreviewed
R5dab3143b918ce,iTE:P0681:r009,TG:P0084:r009,0.3158317804336548,candidate_unreviewed
Rdc7adf7028dd1a,iTE:P1156:r010,TG:P0116:complete_v1_cr001,0.31553295254707336,candidate_unreviewed
R9c4a2fe2ec7fae,iTE:P0440:r004,TG:P0075:r005,0.3152609169483185,candidate_unreviewed
Rfc4678973149ea,iTE:P1159:r011,TG:P0026:r009,0.3132476806640625,candidate_unreviewed
R4b615a20d6175f,iTE:P1004:r004,TG:P0132:r001,0.31268951296806335,candidate_unreviewed
Rbc013de5a31220,iTE:P1004:r004,TG:P0132:r002,0.31268951296806335,candidate_unreviewed
R8daf2f99139538,iTE:P0528:r007,TG:P0085:r009,0.3122355043888092,candidate_unreviewed
Rdc6aaf6219e94c,iTE:P0819:r001,TG:P0184:complete_v1_cr002,0.3120914697647095,candidate_unreviewed
R3ac64f0f99469b,iTE:P0510:r004,TG:P0043:r001,0.31083598732948303,candidate_unreviewed
R1528c595c0c251,iTE:P0598:r007,TG:P0112:complete_v1_cr001,0.31083542108535767,candidate_unreviewed
Rdce6aee8e169dc,iTE:P1156:r009,TG:P0116:complete_v1_cr001,0.3106871545314789,candidate_unreviewed
R0eb0bc0750f13d,iTE:P1399:r011,TG:P0178:r003,0.30985963344573975,candidate_unreviewed
R555a1b41473880,iTE:P1480:r017,TG:P0231:complete_v1_cr001,0.30951839685440063,candidate_unreviewed
R71b756ca0ea15a,iTE:P1477:r005,TG:P0231:complete_v1_cr001,0.3090961277484894,candidate_unreviewed
R5d2df6863ef21a,iTE:P1553:complete_v1_cr001,TG:P0045:complete_v1_cr002,0.3088841140270233,candidate_unreviewed
Reeeba428d56533,iTE:P0405:complete_v1_cr003,TG:P0184:r005,0.3084256052970886,candidate_unreviewed
R7f265db32acbfa,iTE:P1156:r011,TG:P0116:complete_v1_cr001,0.3050176501274109,candidate_unreviewed
R2031cd830e91fc,iTE:P1148:complete_v1_cr006,TG:P0031:complete_v1_cr001,0.3039878010749817,candidate_unreviewed
Rb192dfffa7dc08,iTE:P0440:r004,TG:P0112:r003,0.3033323585987091,candidate_unreviewed
R7d844b1810ca3e,iTE:P1679:r015,TG:P0129:complete_v1_cr001,0.3012133836746216,candidate_unreviewed
Rc4466f13a591cc,iTE:P0608:r009,TG:P0222:complete_v1_cr002,0.301133930683136,candidate_unreviewed
R5e50711f13648f,iTE:P0989:r003,TG:P0184:complete_v1_cr002,0.3011207580566406,candidate_unreviewed
Re0a5ab9ca2081c,iTE:P0342:r005,TG:P0177:r004,0.29945215582847595,candidate_unreviewed
Rb1be23b062152c,iTE:P1455:r002,TG:P0231:complete_v1_cr001,0.29789963364601135,candidate_unreviewed
Re3f04b78b11756,iTE:P1159:r011,TG:P0026:r008,0.2976270020008087,candidate_unreviewed
R88c8530cc13b31,iTE:P1949:r007,TG:P0129:complete_v1_cr001,0.29640114307403564,candidate_unreviewed
R2eed2738cc84ca,iTE:P0819:r004,TG:P0184:complete_v1_cr002,0.2959427237510681,candidate_unreviewed
R4eb5b3b31bf983,iTE:P1659:complete_v1_cr001,TG:P0184:r005,0.2949618995189667,candidate_unreviewed
Rde4f3153b82bfe,iTE:P1850:r012,TG:P0231:complete_v1_cr001,0.29435449838638306,candidate_unreviewed
R3d0ab5ce00f6d4,iTE:P0550:r001,TG:P0231:complete_v1_cr001,0.29427844285964966,candidate_unreviewed
Rfb0b88ad356bdd,iTE:P0558:r001,TG:P0016:complete_v1_cr001,0.29293715953826904,candidate_unreviewed
Rf65799b869e41f,iTE:P0362:r008,TG:P0053:r003,0.2928529381752014,candidate_unreviewed
R9c1fc77b0f9aaf,iTE:P1397:r014,TG:P0065:r005,0.29270675778388977,candidate_unreviewed
R28d43d89a4f185,iTE:P0423:r004,TG:P0045:r003,0.29222622513771057,candidate_unreviewed
Ra3da797988f633,iTE:P1480:r023,TG:P0184:complete_v1_cr002,0.29220518469810486,candidate_unreviewed
R2bf2aa86bacf0e,iTE:P0403:complete_v1_cr003,TG:P0214:complete_v1_cr001,0.2913852035999298,candidate_unreviewed
Rc89be5718fa091,iTE:P0412:r010,TG:P0119:r001,0.29098576307296753,candidate_unreviewed
R091af04a402064,iTE:P0819:r003,TG:P0184:complete_v1_cr002,0.29092487692832947,candidate_unreviewed
R07abb0ed5907cf,iTE:P0438:complete_v1_cr001,TG:P0064:complete_v1_cr001,0.2907871603965759,candidate_unreviewed
R0de1503153619a,iTE:P1156:r010,TG:P0231:complete_v1_cr001,0.2905210852622986,candidate_unreviewed
Ra4148763942651,iTE:P1480:r024,TG:P0184:complete_v1_cr002,0.28969019651412964,candidate_unreviewed
R87e8d913c2f6c2,iTE:P0644:r009,TG:P0033:complete_v1_cr001,0.28616082668304443,candidate_unreviewed
R613ab9df9e7ec7,iTE:P1156:r009,TG:P0231:complete_v1_cr001,0.2860594093799591,candidate_unreviewed
R761d3a61883668,iTE:P0488:r007,TG:P0094:r009,0.28571704030036926,candidate_unreviewed
Rc441e219752c09,iTE:P0365:r001,TG:P0016:complete_v1_cr001,0.28515443205833435,candidate_unreviewed
Rb55495e4d722b3,iTE:P1715:r017,TG:P0129:complete_v1_cr001,0.28379762172698975,candidate_unreviewed
R4c74a78900b139,iTE:P1283:r007,TG:P0094:complete_v1_cr004,0.2833113372325897,candidate_unreviewed
R4bd20c12f7b650,iTE:P1916:r018,TG:P0240:r006,0.2815588116645813,candidate_unreviewed
Ra17163ce15c7cc,iTE:P0407:r005,TG:P0147:r001,0.2814493775367737,candidate_unreviewed
R3565dfd275f955,iTE:P1780:r007,TG:P0166:r008,0.280920147895813,candidate_unreviewed
R2388a1587b84a3,iTE:P1156:r011,TG:P0231:complete_v1_cr001,0.28083932399749756,candidate_unreviewed
Rc6af8c6df250c1,iTE:P1480:r013,TG:P0116:complete_v1_cr001,0.28055229783058167,candidate_unreviewed
Rbcf1f543fcbd38,iTE:P1715:r018,TG:P0129:complete_v1_cr001,0.2800232768058777,candidate_unreviewed
R5924326215e7e1,iTE:P0990:r007,TG:P0147:r001,0.2798650562763214,candidate_unreviewed
R8badb149dfcc22,iTE:P0412:r013,TG:P0147:r001,0.2796701490879059,candidate_unreviewed
Rd639be697a4409,iTE:P1915:r020,TG:P0191:r006,0.27952778339385986,candidate_unreviewed
R51140ec132f1e1,iTE:P1031:r005,TG:P0067:r005,0.279310405254364,candidate_unreviewed
Rc3e15a59ad2f98,iTE:P0844:complete_v1_cr001,TG:P0129:complete_v1_cr001,0.27880921959877014,candidate_unreviewed
R9e6057dcea5407,iTE:P0529:r002,TG:P0138:r002,0.278799831867218,candidate_unreviewed
R542ba2f5e7b6ed,iTE:P1480:r022,TG:P0184:complete_v1_cr002,0.2779707908630371,candidate_unreviewed
R7cf606ed297915,iTE:P1375:r002,TG:P0166:complete_v1_cr002,0.2770951986312866,candidate_unreviewed
R74d6c10ebfbeeb,iTE:P0407:r005,TG:P0013:r002,0.27642253041267395,candidate_unreviewed
R968110839bec22,iTE:P0496:r008,TG:P0084:r009,0.27555540204048157,candidate_unreviewed
R38f7dac48f7264,iTE:P0367:r004,TG:P0014:r001,0.27434566617012024,candidate_unreviewed
R8fccd7fc18236e,iTE:P0836:r007,TG:P0205:complete_v1_cr002,0.27332112193107605,candidate_unreviewed
Rfcb48b4794ecd1,iTE:P1016:r008,TG:P0184:complete_v1_cr002,0.27322831749916077,candidate_unreviewed
R0d214f612dad62,iTE:P0924:r003,TG:P0328:r001,0.27275726199150085,candidate_unreviewed
R65f3035496c79d,iTE:P0520:r004,TG:P0005:r001,0.27273058891296387,candidate_unreviewed
R8b48ec43a8738f,iTE:P0924:r002,TG:P0178:r003,0.27184733748435974,candidate_unreviewed
R8bb106e0d2daec,iTE:P1715:r019,TG:P0129:complete_v1_cr001,0.2713560461997986,candidate_unreviewed
R05b536c32ac8ba,iTE:P0587:r009,TG:P0200:r004,0.27005067467689514,candidate_unreviewed
R5aeac352b6884a,iTE:P0438:r002,TG:P0112:r003,0.2696933448314667,candidate_unreviewed
R381e7094cba18e,iTE:P0844:complete_v1_cr002,TG:P0129:complete_v1_cr001,0.2694982588291168,candidate_unreviewed
Rf53209af63881e,iTE:P0438:r002,TG:P0075:r005,0.26910600066185,candidate_unreviewed
R6209fc0eb76880,iTE:P0407:r005,TG:P0036:r001,0.2686971127986908,candidate_unreviewed
R0882066ec8d9a9,iTE:P1283:r007,TG:P0094:complete_v1_cr005,0.2681106626987457,candidate_unreviewed
Re48386a325d861,iTE:P1378:r002,TG:P0314:r002,0.2675521671772003,candidate_unreviewed
Rc5710c5425639e,iTE:P1850:r011,TG:P0184:complete_v1_cr002,0.2674456834793091,candidate_unreviewed
R70897035f111e4,iTE:P0558:r001,TG:P0147:r001,0.2668361961841583,candidate_unreviewed
R14381fb2382bae,iTE:P1010:r005,TG:P0065:r006,0.26613113284111023,candidate_unreviewed
R5f19e6c8e70ae2,iTE:P1718:r008,TG:P0097:audit_v1_a003,0.2658678889274597,candidate_unreviewed
Rd52d0c08876f9f,iTE:P0334:r004,TG:P0005:r001,0.26582059264183044,candidate_unreviewed
Rb6839b222a4c93,iTE:P0412:r013,TG:P0016:complete_v1_cr001,0.26453039050102234,candidate_unreviewed
R3bff1cc221d1fd,iTE:P1480:r016,TG:P0184:complete_v1_cr002,0.26430562138557434,candidate_unreviewed
R0ae74f99335597,iTE:P0430:r009,TG:P0093:r005,0.2639693021774292,candidate_unreviewed
R1d4ca4c41789cc,iTE:P1324:r007,TG:P0184:complete_v1_cr002,0.2637227177619934,candidate_unreviewed
Rcd50bb1bc7b701,iTE:P0510:r004,TG:P0167:r004,0.26363882422447205,candidate_unreviewed
R340aa993587222,iTE:P0530:r001,TG:P0222:complete_v1_cr002,0.2633248269557953,candidate_unreviewed
R082a2691da7602,iTE:P1770:r002,TG:P0317:r004,0.2628304660320282,candidate_unreviewed
R91e00298d342b3,iTE:P0711:r010,TG:P0133:r002,0.26212799549102783,candidate_unreviewed
R4d4bd5eccff018,iTE:P0711:r011,TG:P0133:r002,0.26212799549102783,candidate_unreviewed
R72356d8dfd42e1,iTE:P0714:r008,TG:P0133:r002,0.26212799549102783,candidate_unreviewed
Raae134bcab67fd,iTE:P0555:r006,TG:P0084:r009,0.2620844841003418,candidate_unreviewed
R317fe3257bc12f,iTE:P1949:r008,TG:P0129:complete_v1_cr001,0.2617439925670624,candidate_unreviewed
R2ab6ea60668f5f,iTE:P1339:r004,TG:P0333:r006,0.26094716787338257,candidate_unreviewed
Ra47908678d112d,iTE:P0628:r006,TG:P0053:r009,0.2601972818374634,candidate_unreviewed
R7b950c56b3cc47,iTE:P0819:r002,TG:P0116:complete_v1_cr001,0.26013731956481934,candidate_unreviewed
R023e6e5627e59f,iTE:P0882:r006,TG:P0147:r005,0.2599726915359497,candidate_unreviewed
R272d529a2267eb,iTE:P0677:r007,TG:P0005:r001,0.2599441707134247,candidate_unreviewed
R3f399cf61dea15,iTE:P0575:r004,TG:P0044:r003,0.25991305708885193,candidate_unreviewed
Rd51e995d2715b5,iTE:P0391:complete_v1_cr006,TG:P0216:r004,0.2598501145839691,candidate_unreviewed
R8162d5635a8a86,iTE:P0391:complete_v1_cr007,TG:P0216:r004,0.2598501145839691,candidate_unreviewed
R9aa0bab18f4c29,iTE:P1252:complete_v1_cr002,TG:P0184:r003,0.2597382664680481,candidate_unreviewed
R53e7642cc9d254,iTE:P1715:r016,TG:P0129:complete_v1_cr001,0.25957944989204407,candidate_unreviewed
R9b524f3a0421ae,iTE:P1934:r012,TG:P0094:complete_v1_cr004,0.25912243127822876,candidate_unreviewed
Rc94bf46e0f3078,iTE:P1372:r002,TG:P0035:r001,0.259081095457077,candidate_unreviewed
R73deb8fb7d8abe,iTE:P0407:r005,TG:P0016:r002,0.2584730088710785,candidate_unreviewed
R83cf667e3a4527,iTE:P1480:r013,TG:P0231:complete_v1_cr001,0.25831329822540283,candidate_unreviewed
R8a5450dbeceb0a,iTE:P0672:complete_v1_cr002,TG:P0116:complete_v1_cr001,0.25818321108818054,candidate_unreviewed
R26e747f5c911ae,iTE:P1520:r012,TG:P0016:r003,0.2581600546836853,candidate_unreviewed
Rd888c875ea8e9a,iTE:P0415:complete_v1_cr001,TG:P0184:r005,0.25702226161956787,candidate_unreviewed
Ra0425884e66987,iTE:P0374:r003,TG:P0031:r007,0.25658661127090454,candidate_unreviewed
R0100698a687bb1,iTE:P1004:r008,TG:P0094:complete_v1_cr004,0.2562706768512726,candidate_unreviewed
Ra9afcf18c215e3,iTE:P0882:r006,TG:P0009:r005,0.25607141852378845,candidate_unreviewed
R5e88ec8845a000,iTE:P1076:r002,TG:P0094:complete_v1_cr004,0.25599637627601624,candidate_unreviewed
R000129bfcdf96a,iTE:P1724:r015,TG:P0178:r003,0.25561246275901794,candidate_unreviewed
Rf440c55343ec6c,iTE:P0819:r001,TG:P0116:complete_v1_cr001,0.255054771900177,candidate_unreviewed
R554af2665aaef0,iTE:P0931:r001,TG:P0320:r008,0.25443536043167114,candidate_unreviewed
R0feca5fb298930,iTE:P1480:r019,TG:P0184:complete_v1_cr002,0.2539841830730438,candidate_unreviewed
R6ee9d5cda995c9,iTE:P0884:complete_v1_cr002,TG:P0271:r007,0.25370723009109497,candidate_unreviewed
R3c6820e8bf07d6,iTE:P0430:r010,TG:P0093:r005,0.2536483407020569,candidate_unreviewed
R8dbec2a9370278,iTE:P0791:r008,TG:P0214:r009,0.25271815061569214,candidate_unreviewed
Ref5f46e8f087ab,iTE:P0884:complete_v1_cr001,TG:P0271:r007,0.252335786819458,candidate_unreviewed
R7796c5ad7955dd,iTE:P1846:r003,TG:P0184:complete_v1_cr002,0.2523133456707001,candidate_unreviewed
R79df20b3abbf9e,iTE:P0587:r011,TG:P0200:r004,0.25145459175109863,candidate_unreviewed
R25fdd438948b29,iTE:P1954:r005,TG:P0285:r010,0.25138628482818604,candidate_unreviewed
R04966917a05294,iTE:P0512:r001,TG:P0013:r005,0.25099989771842957,candidate_unreviewed
Ra9a7a367d6f0c3,iTE:P1783:r013,TG:P0004:r003,0.2509183883666992,candidate_unreviewed
Rfee071bf225c0a,iTE:P0545:r001,TG:P0085:r009,0.25041162967681885,candidate_unreviewed
R84de6f1e776b65,iTE:P1715:r020,TG:P0178:r004,0.25040605664253235,candidate_unreviewed
R7f288c924eb1dc,iTE:P1073:complete_v1_cr001,TG:P0166:complete_v1_cr001,0.2501576244831085,candidate_unreviewed
Ra3d13367639a63,iTE:P1228:complete_v1_cr002,TG:P0050:r002,0.25007912516593933,candidate_unreviewed
R3397c230bb3368,iTE:P1728:r008,TG:P0240:r001,0.24943898618221283,candidate_unreviewed
R10f4bfb29b10f0,iTE:P0605:r009,TG:P0057:r004,0.24907566606998444,candidate_unreviewed
R7569bb5e04e65e,iTE:P1633:r013,TG:P0319:r004,0.24871397018432617,candidate_unreviewed
Rda085a71a335bc,iTE:P1512:r013,TG:P0315:r002,0.24864761531352997,candidate_unreviewed
R606a8382843ad1,iTE:P1614:complete_v1_cr005,TG:P0252:r002,0.24833762645721436,candidate_unreviewed
Rabee4ac60eaf7b,iTE:P0736:r001,TG:P0187:r003,0.247747540473938,candidate_unreviewed
R348b91e102acfa,iTE:P0989:r003,TG:P0116:complete_v1_cr001,0.24608902633190155,candidate_unreviewed
Rfc9f5227e04aaa,iTE:P1831:r004,TG:P0171:complete_v1_cr001,0.24607178568840027,candidate_unreviewed
R980f7465ba2495,iTE:P0434:r005,TG:P0041:r006,0.2456125169992447,candidate_unreviewed
R6b0c42a64a64c7,iTE:P1372:r008,TG:P0147:r005,0.24554556608200073,candidate_unreviewed
R498243609e071d,iTE:P0995:r002,TG:P0132:r001,0.24550659954547882,candidate_unreviewed
R8a2efc98481907,iTE:P0995:r002,TG:P0132:r002,0.24550659954547882,candidate_unreviewed
R1b09853f438583,iTE:P1132:r010,TG:P0178:r004,0.24533845484256744,candidate_unreviewed
Rb506571a615ff9,iTE:P1796:complete_v1_cr003,TG:P0050:r002,0.24527721107006073,candidate_unreviewed
R45e87a60e1d229,iTE:P0401:r006,TG:P0016:r005,0.2451523244380951,candidate_unreviewed
R164d09ed084087,iTE:P0782:complete_v1_cr002,TG:P0292:complete_v1_cr003,0.24504055082798004,candidate_unreviewed
R923a1c439bb726,iTE:P1835:r004,TG:P0184:complete_v1_cr002,0.24442094564437866,candidate_unreviewed
R647585e730ffcb,iTE:P0771:complete_v1_cr001,TG:P0184:r005,0.2443300038576126,candidate_unreviewed
Rb0bce0ddb84748,iTE:P0782:complete_v1_cr001,TG:P0292:complete_v1_cr003,0.24424540996551514,candidate_unreviewed
Rd60c2bdb8c92f9,iTE:P1181:r009,TG:P0065:r005,0.24372510612010956,candidate_unreviewed
Ra75088ad4dcc00,iTE:P0649:r010,TG:P0314:r007,0.24352645874023438,candidate_unreviewed
R9ef563ec3d8112,iTE:P0578:r004,TG:P0271:r007,0.24303090572357178,candidate_unreviewed
Rffea20cb685689,iTE:P0367:r001,TG:P0043:r001,0.2421240508556366,candidate_unreviewed
R217a725ad7f070,iTE:P1200:r013,TG:P0178:r003,0.24193008244037628,candidate_unreviewed
R89ec1819f8b328,iTE:P0819:r004,TG:P0116:complete_v1_cr001,0.24185732007026672,candidate_unreviewed
Rff7bf8a4e7dccb,iTE:P0433:r002,TG:P0081:r001,0.2414981722831726,candidate_unreviewed
Rabc3491eb04c22,iTE:P1298:r005,TG:P0314:r002,0.24148790538311005,candidate_unreviewed
R98954fb5d82890,iTE:P1670:r002,TG:P0187:r004,0.2414734661579132,candidate_unreviewed
Re2540d773f31f0,iTE:P0911:r003,TG:P0292:complete_v1_cr002,0.24086499214172363,candidate_unreviewed
Rc72c8c809155d6,iTE:P1383:r013,TG:P0240:r005,0.2404477745294571,candidate_unreviewed
Raa152e23d630fe,iTE:P1520:r012,TG:P0051:r002,0.24014653265476227,candidate_unreviewed
R545e7639b32dfa,iTE:P1144:complete_v1_cr002,TG:P0129:complete_v1_cr001,0.2401023954153061,candidate_unreviewed
R3beb66627a2526,iTE:P0819:r002,TG:P0231:complete_v1_cr001,0.23951660096645355,candidate_unreviewed
R0347845050777c,iTE:P1089:r018,TG:P0191:r006,0.23887842893600464,candidate_unreviewed
Rc08e8b757ba4ba,iTE:P1480:r023,TG:P0116:complete_v1_cr001,0.23880285024642944,candidate_unreviewed
Rbff6d0fb9bc567,iTE:P1473:r005,TG:P0184:complete_v1_cr002,0.238404780626297,candidate_unreviewed
Rfb35b957f45da7,iTE:P1810:r002,TG:P0134:complete_v1_cr002,0.23805291950702667,candidate_unreviewed
R971aa059b516b6,iTE:P0343:r005,TG:P0105:r004,0.23796126246452332,candidate_unreviewed
R824d43e9925a6a,iTE:P0819:r003,TG:P0116:complete_v1_cr001,0.23775650560855865,candidate_unreviewed
R93dbb043c2f60e,iTE:P0672:complete_v1_cr002,TG:P0231:complete_v1_cr001,0.2377173900604248,candidate_unreviewed
Rbf62bcdfb00079,iTE:P1658:r015,TG:P0131:r004,0.2376926988363266,candidate_unreviewed
R1b75c38b8869f7,iTE:P1869:complete_v1_cr002,TG:P0027:complete_v1_cr001,0.23738433420658112,candidate_unreviewed
