paper_id,source,year,title,doi,concept,concept_type
TG_0002,TG,2025,A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect,10.1016/j.cej.2025.161288,n-type ionic,material_system
TG_0003,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,10.1002/adfm.202314419,practical applications,material_system
TG_0003,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,10.1002/adfm.202314419,thermogalvanic hydrogel,material_system
TG_0003,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,10.1002/adfm.202314419,ionic conductive,material_system
TG_0003,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,10.1002/adfm.202314419,ion conduction,material_system
TG_0003,TG,2024,Deep-Learning-Assisted Thermogalvanic Hydrogel E-Skin for Self-Powered Signature Recognition and Biometric Authentication,10.1002/adfm.202314419,human-machine interfaces,material_system
TG_0004,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,10.1002/adma.202312249,chaotropic ions,gel_microstructure
TG_0004,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,10.1002/adma.202312249,radiative-cooling structure. chaotropic effect raises seebeck coefficient,gel_microstructure
TG_0004,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,10.1002/adma.202312249,power generation,material_system
TG_0004,TG,2024,Chaotropic Effect-Boosted Thermogalvanic Ionogel Thermocells for All-Weather Power Generation,10.1002/adma.202312249,ionic thermocells,material_system
TG_0005,TG,2024,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%",10.1038/s41467-024-51002-8,thermosensitive crystallization,phase_or_species_transition
TG_0005,TG,2024,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%",10.1038/s41467-024-51002-8,ion-transport highway. thermosensitive crystallization,phase_or_species_transition
TG_0006,TG,2025,Bionic Multimodal Augmented Somatosensory Receptor Enabled by Thermogalvanic Hydrogel,10.1002/advs.202505873,thermogalvanic hydrogel,material_system
TG_0006,TG,2025,Bionic Multimodal Augmented Somatosensory Receptor Enabled by Thermogalvanic Hydrogel,10.1002/advs.202505873,thermogalvanic hydrogels,material_system
TG_0006,TG,2025,Bionic Multimodal Augmented Somatosensory Receptor Enabled by Thermogalvanic Hydrogel,10.1002/advs.202505873,human-machine interfaces,material_system
TG_0007,TG,2024,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing,10.1038/s41378-024-00693-6,thermogalvanic hydrogel,material_system
TG_0007,TG,2024,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing,10.1038/s41378-024-00693-6,pva hydrogel,material_system
TG_0008,TG,2023,In situ photocatalytically enhanced thermogalvanic cells for electricity and hydrogen production,10.1126/science.adg0164,thermogalvanic cells,material_system
TG_0008,TG,2023,In situ photocatalytically enhanced thermogalvanic cells for electricity and hydrogen production,10.1126/science.adg0164,redox reaction,material_system
TG_0008,TG,2023,In situ photocatalytically enhanced thermogalvanic cells for electricity and hydrogen production,10.1126/science.adg0164,redox ions,material_system
TG_0008,TG,2023,In situ photocatalytically enhanced thermogalvanic cells for electricity and hydrogen production,10.1126/science.adg0164,concentration gradient,material_system
TG_0008,TG,2023,In situ photocatalytically enhanced thermogalvanic cells for electricity and hydrogen production,10.1126/science.adg0164,ion concentration,material_system
TG_0008,TG,2023,In situ photocatalytically enhanced thermogalvanic cells for electricity and hydrogen production,10.1126/science.adg0164,thermogalvanic power,material_system
TG_0008,TG,2023,In situ photocatalytically enhanced thermogalvanic cells for electricity and hydrogen production,10.1126/science.adg0164,concentration difference,material_system
TG_0009,TG,2025,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,10.1002/adfm.202503541,thermogalvanic cells,material_system
TG_0009,TG,2025,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,10.1002/adfm.202503541,thermogalvanic cell,material_system
TG_0009,TG,2025,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,10.1002/adfm.202503541,concentration gradient,material_system
TG_0009,TG,2025,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,10.1002/adfm.202503541,water evaporation,material_system
TG_0009,TG,2025,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,10.1002/adfm.202503541,electrolyte concentration,material_system
TG_0010,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,thermogalvanic cells,material_system
TG_0010,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,redox pair,material_system
TG_0010,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,thermogalvanic hydrogels,material_system
TG_0010,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,significant attention,material_system
TG_0010,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,redox pairs,material_system
TG_0010,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,functional groups,material_system
TG_0010,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,redox chemistry,material_system
TG_0010,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,electrostatic interaction,material_system
TG_0011,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,thermogalvanic hydrogel,material_system
TG_0011,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,human-machine interaction,material_system
TG_0011,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,human-machine interfaces,material_system
TG_0011,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,strong adhesion,material_system
TG_0012,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,thermogalvanic hydrogel,material_system
TG_0012,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,human-machine interfaces,material_system
TG_0013,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,enhancing thermodiffusion,transport_mechanism
TG_0013,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,thermogalvanic cells,material_system
TG_0013,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,practical applications,material_system
TG_0013,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,electrostatic interactions,material_system
TG_0013,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,conversion technologies,material_system
TG_0013,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,n-type thermogalvanic,material_system
TG_0014,TG,2023,Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance,10.1002/adma.202300696,thermogalvanic hydrogel,material_system
TG_0014,TG,2023,Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance,10.1002/adma.202300696,ionic thermocells,material_system
TG_0014,TG,2023,Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance,10.1002/adma.202300696,hydrogel thermocell,material_system
TG_0014,TG,2023,Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance,10.1002/adma.202300696,thermogalvanic thermocells,material_system
TG_0014,TG,2023,Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance,10.1002/adma.202300696,stretchable thermogalvanic,material_system
TG_0015,TG,2025,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,10.1002/smll.202405911,redox thermogalvanic,material_system
TG_0016,TG,2025,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring,10.1016/j.jcis.2024.09.132,thermogalvanic hydrogel,material_system
TG_0016,TG,2025,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring,10.1016/j.jcis.2024.09.132,redox ions,material_system
TG_0016,TG,2025,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring,10.1016/j.jcis.2024.09.132,thermogalvanic gels,material_system
TG_0016,TG,2025,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring,10.1016/j.jcis.2024.09.132,alcohol hydrogel,material_system
TG_0016,TG,2025,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring,10.1016/j.jcis.2024.09.132,next-generation wearable,material_system
TG_0016,TG,2025,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring,10.1016/j.jcis.2024.09.132,hydrogel sensor,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,solvation structure,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,thermogalvanic cells,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,thermogalvanic cell,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,practical applications,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,redox couples,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,concentration gradient,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,considerable attention,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,organic solvents,material_system
TG_0017,TG,2025,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,10.1016/j.nanoen.2024.110515,thermogalvanic electrolyte,material_system
TG_0018,TG,2024,Coupling thermogalvanic and piezoresistive effects in a robust hydrogel for Deep-Learning-Assisted Self-Powered sign language and object recognition,10.1016/j.cej.2024.150816,ionic gel,material_system
TG_0018,TG,2024,Coupling thermogalvanic and piezoresistive effects in a robust hydrogel for Deep-Learning-Assisted Self-Powered sign language and object recognition,10.1016/j.cej.2024.150816,coupling thermogalvanic,material_system
TG_0019,TG,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,thermogalvanic cells,material_system
TG_0019,TG,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,molecular dynamics simulations,material_system
TG_0019,TG,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,dynamics simulations,material_system
TG_0019,TG,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,entropy difference,material_system
TG_0019,TG,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,redox pair,material_system
TG_0019,TG,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,configurational entropy,phase_or_species_transition
TG_0019,TG,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,aqueous thermogalvanic,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,thermogalvanic cells,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,thermogalvanic cell,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,ion concentration,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,concentration gradients,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,redox pairs,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,thermogalvanic voltage,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,widespread application,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,conversion efficiencies,material_system
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,recovery applications,material_system
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,thermogalvanic cells,material_system
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,thermogalvanic cell,material_system
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,entropy change,material_system
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,p-n junction,material_system
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,n-type thermogalvanic,material_system
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,reaction entropy,material_system
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,ionic hydrogel,material_system
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,application potential,material_system
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,solvent exchange,material_system
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,thermogalvanic ionic,material_system
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,redox thermogalvanic,material_system
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,water retention,material_system
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,polyacrylamide hydrogel,material_system
TG_0023,TG,2026,Performance evaluation and optimal design of solar thermal liquid thermogalvanic generators without optical concentrator,10.1016/j.solener.2025.114122,thermogalvanic cells,material_system
TG_0023,TG,2026,Performance evaluation and optimal design of solar thermal liquid thermogalvanic generators without optical concentrator,10.1016/j.solener.2025.114122,power generation,material_system
TG_0023,TG,2026,Performance evaluation and optimal design of solar thermal liquid thermogalvanic generators without optical concentrator,10.1016/j.solener.2025.114122,conversion efficiencies,material_system
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,solvation structure,material_system
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,promotes ion desolvation,material_system
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,redox reaction,material_system
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,redox ions,material_system
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,thermogalvanic hydrogels,material_system
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,reaction entropy,material_system
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,increases redox,material_system
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,redox reaction entropy,material_system
TG_0025,TG,2024,Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells,10.1126/sciadv.adp4533,thermogalvanic cells,material_system
TG_0025,TG,2024,Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells,10.1126/sciadv.adp4533,great attention,material_system
TG_0025,TG,2024,Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells,10.1126/sciadv.adp4533,hydrogel thermogalvanic,material_system
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,fe(cn)6 3-/4-. guanidinium-induced ferricyanide/ferrocyanide crystallization,redox_chemistry
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,hydrogel nanochannel control greatly increase seebeck coefficient,transport_mechanism
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,thermogalvanic cells,material_system
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,power generation,material_system
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,thermogalvanic cells,material_system
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,redox reactions,material_system
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,carbon electrodes,electrode_interface
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,thermogalvanic systems,material_system
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,redox electrolytes,material_system
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,temperature-dependent redox,material_system
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,solvation structure,material_system
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,ion-solvent interaction features. machine learning links solvation features,material_system
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,polarity to large redox solvation entropy differences,solvation_entropy
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,thermogalvanic cells,material_system
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,structure calculations,material_system
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,heat-to-electricity conversion,material_system
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,redox solvation,material_system
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,strong correlation,material_system
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,adding soret contribution to thermogalvanic voltage,transport_mechanism
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,amplifies cation thermodiffusion,transport_mechanism
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,crown-ether-mediated ion migration,transport_mechanism
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,thermogalvanic cells,material_system
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,thermogalvanic cell,material_system
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,practical applications,material_system
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,redox couples,material_system
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,ion migration,transport_mechanism
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,entropy change,material_system
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,thermogalvanic voltage,material_system
TG_0029,TG,2025,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,10.1021/acsnano.5c11865,thermogalvanic systems,material_system
TG_0030,TG,2025,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,10.1016/j.colsurfa.2025.137971,thermosensitive crystallization,phase_or_species_transition
TG_0030,TG,2025,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,10.1016/j.colsurfa.2025.137971,nucleates ferrocyanide crystallization,phase_or_species_transition
TG_0030,TG,2025,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,10.1016/j.colsurfa.2025.137971,thermogalvanic cells,material_system
TG_0030,TG,2025,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,10.1016/j.colsurfa.2025.137971,thermogalvanic cell,material_system
TG_0030,TG,2025,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,10.1016/j.colsurfa.2025.137971,practical applications,material_system
TG_0030,TG,2025,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,10.1016/j.colsurfa.2025.137971,thermogalvanic hydrogel,material_system
